part_number,quantity,guide_price
CNF10NOIR,100,0.3315
ASNA0033H150,2,11.475
FX08M110-150HJ,2,11.475
FX08M130-150HJ,2,11.475
FX08M130-150KJ,2,11.475
EN4113V10WH,5,6.851
EN4113V10WH*,5,6.851
A0021-21FE10,5,6.851
EN4113V18NH,5,5.9415
EN4113V18H,5,5.9415
EN4114F12NH0,1,10.7355
EN 411412H,1,10.7355
EN2902G12,1,10.7355
EN4114F22NH0,1,5.4145
EN2902G22,1,5.4145
ASNA0033H202,1,6.6385
55220H182-202,1,6.6385
ASNA0021-11N13,10,1.4025
A0021-11N13,10,1.4025
110001300,10,1.4025
ASNA0021-11N27,10,4.488
A0021-11N27,10,4.488
110002700,10,4.488
ASNA0021-11N23,10,6.3325
ASNA0021-11N36,10,5.219
A0021-11N36,10,5.219
EN4113S40NH,20,9.027
21S40,20,9.027
A0021-21S40,20,9.027
ASNA0021-31S25,20,2.6945
A0021-31S25,20,2.6945
E0605AP,1,42.8825
EN4165W6A200,1,144.9845
MBBN3330WD40S00,1,144.9845
EN4165W0A200,1,138.0485
DMC-MD 42 A W-01,1,138.0485
EN4165M6A400,1,76.3215
MBBN3330MD80S00,1,76.3215
EN4165M7A400,1,79.203
EN3645W6EN35BC,1,90.423
E0545W17-35YC,1,90.423
TV06RW1735SCLC,1,90.423
EN3716-004F77,1,80.9285
DK-3716-F077-S,1,80.9285
EN3716004F3,1,80.9285
EN3716004F77,1,80.9285
EN2997S01404BN,1,75.1145
8533-0KS14-04SNL,1,75.1145
9830S14-04SNL,1,75.1145
EN2997S02212BN,1,91.477
EN2997S61415BN,1,92.8115
8533-3KS1415SNL,1,92.8115
EN2997S6-1415BN,1,92.8115
983-6S1415-SNL,1,92.8115
EN2997S61203AN,1,88.4255
EN2997S01212B7,1,51.425
EN2997S60803A6,1,88.978
NSA936507TG0401,2,9.69
323173,2,9.69
NSA936507TG0203,1,10.302
NSA936507TG0403,10,7.293
NSA936507T60403,10,7.293
NAS936507TG0403,10,7.293
NSA936501TA1601,10,1.581
936501-TA1601,10,1.581
NSA936501TA1605,10,1.5555
936501-TA1605,10,1.5555
NSA936501TA1607,10,2.737
936501-TA1607,10,2.737
153109,10,2.737
NSA936501TA1401,20,1.377
936501-TA1401,20,1.377
NSA936501TA1405,10,2.669
936501-TA1405,10,2.669
NSAVN,10,2.669
NSA936507TG1002,20,0.204
NSA936507TG0803,1,3.196
323166,1,3.196
NSA936507TG0804,25,3.162
323167,25,3.162
NSA936507TG0807,100,1.0285
EN4165P10,5,5.729
MBBN3330-20-07,5,5.729
EN4165P07,5,5.729
EN2495-2A5M,1,31.1865
84402-012,1,31.1865
EN4165P06,10,2.822
732-8020-06,10,2.822
EN4165P05,10,2.992
732-8020-05,10,2.992
DHS613-592.02,2,20.6295
DHS613-592-02,2,20.6295
EN3645-W5C,1,64.821
EN3645W5C,1,64.821
EN3645J0EN26BN,1,48.229
8D0-17J26BN,1,48.229
E0611J17-26YN,1,48.229
EN3645-W5B,1,62.288
EN3645W5B,1,62.288
993109-306-8,1,19.7455
9931-09-3068,1,19.7455
DHS211-132.00,25,3.077
DHS211-132.01,25,3.06
DHS211-132-01,25,3.06
EN3645W6CN98AN,1,58.9815
E0545W13-98XN,1,58.9815
EN3645W6BN35AN,1,61.098
8D5-11W35ANX,1,61.098
E0545W11-35XN,1,61.098
EN3645W6DN35AN,1,51.6715
E0545W15-35XN,1,51.6715
TV06RW15-35PLC,1,51.6715
E0609XFF,1,49.5125
EN3645W6CN98BN,1,60.2055
E0545W13-98YN,1,60.2055
EN3645W6GN16BN,1,125.4175
E0545W21-16YN,1,125.4175
EN3645J6HN53AN,1,70.873
ASN-A3403-8652,1,70.873
EN3645W6FN35AN,1,41.5905
E0545W19-35XN,1,41.5905
EN3645W6CN35BA,1,36.2865
E0545W13-35YA,1,36.2865
EN3645W6BN98BN,1,56.9755
E0545W11-98YN,1,56.9755
EN3645W6GR48AN,1,259.1735
EN3645W6GN48AN,1,259.1735
E0545W21-48XN,1,259.1735
EN3645W6HN35AN,1,77.044
E0545W23-35XN,1,77.044
EN3645W6JN35AN,1,83.5975
E0545W25-35XN,1,83.5975
DTS26W25-35PN,1,83.5975
EN3645J6EN26AN,1,36.5415
E0545J17-26XN,1,36.5415
ACT96WE26AN,1,36.5415
EN6049-006-19-5,25,26.316
A582A19,25,26.316
ROUNDIT 2000 NX 19,25,26.316
2300050011,50,0.6545
DHS613-595.04,10,1.2495
DHS613-595-04,10,1.2495
3JN14,10,1.2495
M83248/1-032,1,4.0205
MS9388-032,1,4.0205
81810-090-21A7,5,11.1945
9682701051,5,11.1945
81810-290-21B6,1,30.209
"40,64X5,33E875A",1,30.209
WB533A04064ARNL,1,30.209
DHS613-595.03,50,1.0285
DHS613-595-03,50,1.0285
R13308,50,1.0285
DHS613-595.12,10,3.4085
DHS613-595-12,10,3.4085
R13325,10,3.4085
2X20-21B6,10,9.3925
20X2-21B6,10,9.3925
M83248/1-033,2,4.2245
MS9388-033,2,4.2245
M83248/1-117,10,3.349
MS9388-117,10,3.349
E0718-20-30,3,2.5245
ASNE0718-20-30,3,2.5245
NSA9374942030,3,2.5245
E0718-03-30,100,0.7395
NSA9374940330,100,0.7395
0718-03-30,100,0.7395
E0718-00-30,200,0.1105
ASNE0718-00-30,200,0.1105
E0848B24N,5,8.4235
E0848A22N,10,11.3815
E0160-1-3H,1,2.2185
EN4165A08-161DB,1,14.688
MBBN3330U0816SD,1,14.688
DMC-M08-16BD,1,14.688
EN4165A08-161BB,5,11.6875
MBBN3330U0816SB,5,11.6875
DMC-M08-16BB,5,11.6875
EN4165A12-201CB,1,24.599
DMC-M12-20BC,1,24.599
EN4165A20-221NB,2,23.8765
MBBN3330U2022SN,2,23.8765
MBBN333OU2022SN,2,23.8765
DMC-M20-22BN,2,23.8765
DMC-M20-22SN090,2,23.8765
EN4165A01-081BA,5,11.322
DMC-M01-08AB,5,11.322
DMC-M01-08PB090,5,11.322
EN4165A12-201BB,1,12.682
DMC-M12-20BB,1,12.682
EN4165A12-201DB,2,12.6565
DMC-M12-20BD,2,12.6565
DMCM12-20BD,2,12.6565
E0599-1B207Z,1,64.6595
001755-207-02,1,64.6595
E0775-22-01,100,0.3485
3400-0430022,100,0.3485
E0775-20-01,100,0.323
8522-389A,100,0.323
ASNE0775-20-01,100,0.323
E0616BB2000,100,0.323
E0775-20-02,50,0.374
E0775-16-01,100,0.272
16-41-193,100,0.272
E0775-12-01,1,0.391
8522-391A,1,0.391
E0775-12-1,1,0.391
EN2997K508,1,71.162
DHS613-582.22,1,63.6565
DHS613-582-22,1,63.6565
DHS613-582.23,1,59.177
DHS613-582-23,1,59.177
795B10,1,59.177
DHS613-582.24,1,69.445
DHS613-582-24,1,69.445
MBBN3331BJ24,1,17.731
FSSMJ4-2401PD,1,17.731
EN3660-004K18A,1,30.039
6250KDL18,1,30.039
E0199-02-18K,1,30.039
EN3660-062F13B,1,63.376
EN3660-063W15CD,1,79.6875
EN3660-063W17BC,1,33.6855
EN3660-063W25CF,1,96.526
EN3660-063F13BC,1,20.026
E0760F13-05B,1,20.026
EN3660-063F15BD,1,22.219
E0760F15-06B,1,22.219
EN3660-063F15BC,1,22.78
EN3660-062W21C,1,79.594
EN3660-063W15BF,1,22.831
E0760W15-08B,1,22.831
EN3660-062W17F,1,57.7405
EN3660-062W17B,1,77.928
EN3660-004K22A,1,36.924
6250KDL22,1,36.924
EN3660A004K22,1,36.924
E0199-02-22K,1,36.924
E0535-W5-220KJ,1,62.849
E0535W5-220KJ,1,62.849
BJE 196,1,62.849
55110-7,1,1.088
E0597P2-104-4,1,25.721
001751-104-00,1,25.721
175110400,1,25.721
E0597P2-107-4,1,32.487
E0597P2-106-4,1,39.7375
EN4165R02,2,11.9765
732-8021-02 B,2,11.9765
EN4165R01,2,11.6195
55110-5,10,8.466
PRB3-1-2,10,8.466
PRB31-2,10,8.466
55110-3,1,85.8925
PR3-1-2,1,85.8925
55110-2,1,89.5475
PR3-1-2-1,1,89.5475
EN2023R20L,1,54.9185
XRL20R,1,54.9185
23202AM0120T,50,3.145
L23202-12AMT,50,3.145
23202AM0200T,100,1.564
L23202-20AMT,100,1.564
23202AM0260T,50,0.408
L23202-26AMT,50,0.408
23202AM0210T,1,5.9245
23202AM0260L,10,5.576
FK7-DSB42,10,6.7745
FK7DSB42,10,6.7745
E0687-01,1,0.782
ASN-E0687-01,1,0.782
ASNE0687-01,1,0.782
ASNE0689-01,50,0.731
ASN-E0689-01,50,0.731
E0689-01,50,0.731
E0688-04,50,1.7085
ASN-E0688-04,50,1.7085
ASNE0688-04,50,1.7085
ASNE0689-02,20,1.3005
ASN-E0689-02,20,1.3005
E0689-02,20,1.3005
993109-375-5,5,23.0435
993109-105-5,5,10.9225
993109-075-5,2,13.0985
993109-065-5,5,8.806
993109-186-6,5,5.2105
9931-09-1866,5,5.2105
993109-206-8,5,15.3765
993109-124-4,2,12.036
993109-255-8,10,5.848
"DHS775-140,442",1,134.164
DHS775-140-442,1,134.164
DHS775-140.442,1,134.164
DHS775-140.446,1,134.164
DHS775-220.065,1,57.732
DHS775-220-065,1,57.732
22202BC080030L,10,13.3195
29505,1,735.437
EN2852H060,1,20.043
6939-2004,1,65.9685
6939 2004,1,65.9685
DHS443-152.11,10,5.712
DHS443-152-11,10,5.712
SL601M4-9-4S,10,5.712
6720006200,1,440.912
6799949821,1,34.6035
132517,1,34.6035
DHS812-307.00,1,26.979
DHS812-307-00,1,26.979
A0164TK040S028X,1,10.557
A0164TK040028X,1,10.557
NAS1919B04S05U,100,0.6715
TAP/D/329BS,20,1.3685
D329BS,20,1.3685
TAPD329BS,20,1.3685
E0043-5D11P,5,0.561
800064,1,24.259
23111CC060,20,1.326
A60701-1016,2,61.9905
A47220-2,1,172.0995
22129BC050052L,10,10.5485
22220BC040026L,10,7.123
106541,1,63.087
EN4165C13A4,1,10.4805
EN4165A13A4,1,10.4805
E0043-3C0P,100,0.2465
E0043-6C0P,10,2.3035
111-12430,10,2.3035
955120-101DGJ,1,30.158
DHS613-581.23,1,35.139
DHS613-581-23,1,35.139
993503-304,2,13.294
993503-035,1,12.9965
261UN01AA50P,1,94.979
NSA55132-002,10,8.585
55132-002,10,8.585
2600-2S,10,8.585
DHS713-112.01,1,33.779
DHS713-112-01,1,33.779
1105-20-01,1,33.779
HL103-1B201Z,1,33.779
NAS1398CW3A1,1,1.071
CR2673CW 3-1,1,1.071
NAS1398CW3A2,20,1.19
NAS1398CW3A3,1,1.1475
TISSU/VERT/N?14,1,1.1475
21217AD2407LE,100,0.3315
NAS1399CW3A5,20,3.3575
XBAX020TL,100,0.493
E27618G20AJTL,100,0.493
XBAX020TT,100,0.493
200201-24,100,0.493
XBAX040TL,100,0.595
E27618G40AJTL,100,0.595
E27618JZAJ040TL,100,0.595
XBAX040TT,100,0.595
NSA55193-114,1,18.156
55193-114,1,18.156
2600-14K,1,18.156
EN3645J0CN04BA,1,26.707
EN3645J0CN04BN,1,87.1505
EN3645W6EN20AN,1,44.4975
EN3645W6E20AN,1,44.4975
81810-240-61D6,1,20.927
87669,1,20.927
32-5X3-60-61D6,1,20.927
DHS613-581.01,1,41.3015
DHS613-581-01,1,41.3015
796B06,1,41.3015
DHS613-581.02,1,33.8555
DHS613-581-02,1,33.8555
796B08,1,33.8555
955120-210DGJ,1,85.7735
955120-102DGJ,1,53.108
EN3660-017A2C09,1,15.7335
EN3660-017A2C11,1,40.341
EN3660-017A2C13,1,42.3555
EN3660-017A2C15,1,42.568
EN3660-018A2C11,1,46.427
EN3660-018A2C13,1,48.6625
EN3660-018A2C17,1,53.7625
EN2023S10E,1,48.8835
ASNE0608-02,20,1.5045
DHS515-102-85,20,1.5045
E0608-02,20,1.5045
E0091-40-160NN,1,12.1635
E0091-40-160-NN,1,12.1635
0091-40-160NN,1,12.1635
NSA55141-005,1,16.745
55141-005,1,16.745
21215DC3204J,200,0.1785
"Z2CN18-10-D7,5",20,3.145
D7-50Z3CN18-10C3,20,3.145
D7-5Z3CN18-10,20,3.145
DHS795-108.01,1,43.9535
DHS795-108-01,1,43.9535
555A,1,382.1345
8816183159*,1,382.1345
9610057450*,1,382.1345
DHS751-111.04,10,4.1225
DHS751-111-04,10,4.1225
H64-BAM.40,1,406.6145
H64BAM40,1,406.6145
380J01MV5230,1,149.2515
DHS411-099.5014,5,5.899
DHS411-099-0120,5,5.899
DHS411-099.0120,5,5.899
DHS411-099.6014,10,9.3245
DHS411-099-0280,10,9.3245
DHS411-099.0280,10,9.3245
DHS411-102.5003,10,7.055
DHS411-102.0010,10,7.055
DHS411-102.5004,1,9.1205
DHS411-102.0020,1,9.1205
22201BE050005L,25,3.774
22202BC060082L,10,17.816
22294BC030014L,10,9.741
22271CE030016,1,8.1515
22271CC030016,1,8.1515
A0086CM050010,20,2.6095
PA6/6M6X10,10,4.896
M6X10POLYAMIDE,10,4.896
A0164TK050057X,1,32.079
6RS30-109M41,1,89.3095
A6RS30109M41,1,89.3095
22566-06041,1,89.3095
21215AD3208LE,100,0.3145
21215DC1607J,1,1.139
21215DC16-07J,1,1.139
21215DC2420J,100,0.306
21215DC3217J,100,0.1445
21217DC1604J,200,0.1105
CCR264SS-3-2,50,1.9125
CCR264SS3-2,50,1.9125
NSA57304-323ADL,20,4.1055
57304-323ADL,20,4.1055
57304AD323L,20,4.1055
NSA55166-001,5,10.387
55166-001,5,10.387
15S1-1-1AC,5,10.387
ODR106013ZI,1,4.4115
311030 06687,1,37.604
311030-06687,1,37.604
6687DEA,1,37.604
18AX300BS,1,36.55
18AX300,1,36.55
55S08,10,5.95
815N20,10,3.7145
A0019FL09152N1,1,118.1245
ASNA3917-100,1,118.1245
ASNA2154C02,1,123.76
TL100AXE14L55,1,123.76
TL-ZX478,1,123.76
DHS443-152.34,1,12.2485
DHS443-152-34,1,12.2485
SL601M6-19-1S,1,12.2485
DHS443-152.78,1,18.071
SL601M8-19-1A,1,18.071
DHS443-141.04,1,12.733
SL10372M5-10,1,12.733
85007-095-015S8,5,2.363
DHS751-160.01,5,4.3265
DG9S8,5,4.3265
T12EG20,1,79.1775
E0089-10-250,10,3.3575
DHS813-100.12,10,8.857
DHS813-100-12,10,8.857
DHN1004GAZCOMPRIM,10,8.857
11136AD2GK26,1,289.3995
ASNA0198C06,1,35.4025
ASN-A0198-23,1,35.4025
RV65061XC38,1,35.4025
E0618B9W,1,38.6665
M8504939N9W,1,38.6665
E0618W9W,1,38.6665
"2X13,2-24B7",10,15.113
2X13-2-24B7,10,15.113
RK00M4025,100,0.408
4P0250-ASG,100,0.408
RK00M4-250,100,0.408
RK00M4050,100,0.408
"D1TD/3,15A",10,2.176
D1TD3-15,10,2.176
DF14104814-3014,1,175.678
014-1048-14A499,1,175.678
DF14-1048-14-3014,1,175.678
WB200A08200BVNL,1,37.6465
"82,00X2,00-7DF710A",1,37.6465
82X2-64C8/7DF710A,1,37.6465
503865,2,41.854
503866,1,192.814
19485B-28,10,5.6695
19485-28,10,5.6695
19485B-33,10,6.29
19485-33,10,6.29
19485B-48,10,8.109
19485-48,10,8.109
19485B-128,5,17.6375
19485-128,5,17.6375
2607554,1,986.612
46030-007-20B8,10,10.3105
8523-927,10,10.3105
WB180A01180BRNL,1,17.799
9794710118,1,17.799
218106,1,170.952
218117,1,141.0575
STE-392,1,142.12
63STE00392,1,142.12
411647,1,24.803
23111CC050,10,3.638
50011-3-10,10,12.7245
4GAL106,1,12.5545
CR3242-6-3,100,1.139
CR3242-6-03,100,1.139
56393,1,625.6255
831-63-173,5,19.4905
165886,1,61.3105
4027056,1,100.3085
1210745,1,100.3085
653-1286-001,1,103.7
1N6130,1,247.9705
R13340,2,7.378
84426-40,2,7.378
A0019-1265M,1,26.3585
ASNA0019-1265M,1,26.3585
1265M,1,26.3585
LL205410,1,279.327
21215DC4820J,100,0.612
2180B02,1,4659.2155
AN4-16A,1,10.455
22125BC030008L,10,1.751
9801030814,10,1.751
22125BC080066L,5,10.3105
22125BE060018L,1,2.4225
22125BE060028L,2,11.7725
22125TK050022X,2,20.179
22125CE040016,5,1.292
22125CE050034,1,88.604
22125CE050038,1,5.729
DHS411-099.5003,10,2.8135
DHS411-099-0010,10,2.8135
DHS411-099-5003,10,2.8135
DHS411-099.0010,10,2.8135
DHS411-099.5004,10,6.902
DHS411-099-0020,10,6.902
DHS411-099.0020,10,6.902
DHS411-099.5006,2,13.3195
DHS411-099-0040,2,13.3195
DHS411-099.0040,2,13.3195
DHS411-099.5007,2,13.1155
DHS411-099-0050,2,13.1155
DHS411-099.0050,2,13.1155
DHS411-099.5008,1,13.413
DHS411-099-0060,1,13.413
DHS411-099.0060,1,13.413
DHS411-099.5009,5,5.0065
DHS411-099-0070,5,5.0065
DHS411-099.0070,5,5.0065
DHS411-099.5010,10,6.579
DHS411-099-0080,10,6.579
DHS411-099.0080,10,6.579
DHS411-099.5011,1,13.3195
DHS411-099-0090,1,13.3195
DHS411-099.0090,1,13.3195
DHS411-099.5016,5,20.774
DHS411-099-0140,5,20.774
DHS411-099.0140,5,20.774
DHS411-099.5028,5,16.694
DHS411-099-220,5,16.694
DHS411-099.0220,5,16.694
DHS411-099.5030,10,7.5905
DHS411-099-5030,10,7.5905
DHS411-099.0230,10,7.5905
DHS411-099.6004,2,10.166
DHS411-099-0231,2,10.166
DHS411-099.0231,2,10.166
DHS411-099.6007,1,20.6975
DHS411-099-0234,1,20.6975
DHS411-099.0234,1,20.6975
DHS411-099.6010,10,7.667
DHS411-099-240,10,7.667
DHS411-099.0240,10,7.667
DHS411-099.6011,1,11.135
DHS411-099-0250,1,11.135
DHS411-099.0250,1,11.135
DHS411-099.6012,5,8.9845
DHS411-099-0260,5,8.9845
DHS411-099.0260,5,8.9845
DHS411-099.6013,2,13.379
DHS411-099-0270,2,13.379
DHS411-099.0270,2,13.379
DHS411-101.4028,1,26.3925
DHS411-102.5007,1,13.2345
DHS411-102-0050,1,13.2345
DHS411-102.0050,1,13.2345
DHS411-102.6004,2,69.037
DHS411-102-0231,2,69.037
DHS411-102.0213,2,69.037
DHS411-102.0231,2,69.037
DHS411-102.6006,2,73.117
DHS411-102-0233,2,73.117
DHS411-102.0233,2,73.117
DHS411-102.6012,10,14.2035
DHS411-102.0260,10,14.2035
DHS411-102.6020,2,10.336
DHS411-102-0340,2,10.336
DHS411-102.0340,2,10.336
22208BC080040L,5,6.358
22208BC100046L,5,12.4865
22201BE050004L,1,1.9805
22201BE050013L,5,24.9475
22201BE050034L,10,5.4655
22201BE070023L,2,15.521
22201BE070026L,1,6.8425
22201TK050013X,5,2.159
22201CE050005,1,11.373
22201CE050024,1,13.6085
22208CM050008,20,3.264
22208CM050018,2,12.2655
22129BC050028L,10,12.41
L22129-50-28BCL,10,12.41
22129BC060070L,2,13.124
22129BC100038L,1,22.1085
22129BE080026L,10,14.28
22129BE080036L,5,17.5185
22129BE080038L,1,29.6225
AN174-16,10,13.94
AN 174-16,10,13.94
AN174H13A,5,10.948
AN175H5A,5,7.4715
22126BC060048L,5,12.41
22126BC060078L,5,8.7975
22202BC050009L,5,22.44
22202BC050023L,1,13.2685
22209BC050020L,5,15.1385
22209BC060030L,2,10.608
22209BC080018L,1,11.203
22202BE060007L,2,13.549
22126BE050016L,1,6.1455
22126BE060014L,1,4.692
22126BE080030L,10,11.22
22209TK060020X,1,30.906
MS35265-77,100,0.0425
MS35265-61,1,2.7455
22220BC060016L,10,8.993
MS24673-12,1,16.2605
NASM24673-12,1,16.2605
22220BC100022L,2,12.954
L22220-100-22BCL,2,12.954
22220BE050010L,2,12.8775
22294BC025012L,5,5.899
PA6/6M5X10,200,0.765
A0099BC040012L,1,119.1615
NAS602-10,20,2.6605
NAS602-12,20,1.1135
NAS603-12,20,1.1135
NAS603-14,1,5.1765
22272BC040036L,2,4.9895
A0100BC050016L,1,16.626
A0100BC050016T,1,9.1545
22271TK050028X,10,6.3495
22291AG030006U,10,6.29
E25124FB90-5X10,10,2.278
E27113FB90-5X10,10,2.278
E225124FB90-5X10,10,2.278
E25123FB90-5X10,10,2.278
E25124FB90-5X30,10,3.23
E27113FB90-5X30,10,3.23
E25123FB90-5X30,10,3.23
NAS514P440-4,1,2.397
22251BC060058L,5,5.3805
22256BC050048L,10,3.7485
22252BC060013L,5,6.307
L22252-60-13BCL,5,6.307
22252BC060022L,5,9.894
22252BC080009L,5,7.3525
A0086BC040008L,1,59.8145
A0085BC050018L,1,6.987
A0085BC050022L,1,7.803
A0085BC050026L,1,10.421
22256BC040012T,5,3.6975
A0085BE050020T,1,12.019
A0085BE050030T,10,13.311
22256TK050010X,5,8.2535
22252TK050054X,1,16.184
22251CE040018,1,4.6325
22252CE050026,1,11.4325
22256CM030006,1,7.0465
22256CM050014,1,14.3735
22252CM050028E,1,8.3385
22232BC100036L,2,19.3035
22232BE060016L,1,7.0295
22232BE080020L,2,9.503
A0164TK060S026X,1,10.4125
22438BC060L,1,7.854
22438BC140L,1,12.3165
22443BC120L,5,14.2715
22432BC060L,1,11.56
22435CC050,10,1.2495
L22435-50CC,10,1.2495
E22306-220-BCL,1,121.227
22306BC220L,1,121.227
E22306-220BCL,1,121.227
NSA52203BC220L,1,121.227
4PA103,2,3.196
ASNA0045CE140E,1,19.975
ASNA0045-140CEE,1,19.975
ASNA0045CE180E,1,32.555
ASNA0045-180CEE,1,32.555
ASNA0045CC080,2,9.1885
ASNA0045-080CC,2,9.1885
ASNA0044CE160E,1,70.3885
ASNA0044-160CEE,1,70.3885
ASNA0044CEE160,1,70.3885
HESND060BCN,1,22.2105
22512-080,5,7.4545
52349BF080N,5,7.4545
52356CBD040N,10,2.5925
52356BD040N,10,2.5925
4SR4009M,10,2.5925
52356FBD050N,5,4.5645
5SR4009MK,5,4.5645
4NR1006,10,5.5845
52358CCM080E,1,12.0445
8SF5005,1,12.0445
52358FBD080N,5,6.9615
52352CCM050E,2,11.8915
5SR2005,2,11.8915
52354CBD060N,10,4.182
52354BD060N,10,4.182
6SR3009M,10,4.182
52353CCM060E,1,8.4065
52353FBD050N,10,2.346
5SMR2209MK,10,2.346
5AJMB109M,5,6.664
ASNA0132-5A,1,13.991
DFHF6010.01L.M5A,1,13.991
ASNA0132-5C,1,78.9225
A0132-5C,1,78.9225
ASNA0132-5AA,1,11.645
DFHF6010-01LM5AA,1,11.645
ASNA0132-5D,1,45.424
A0132-5D,1,45.424
SL211M5-2,20,3.6295
LC4-470L,10,5.0065
53125-050-10DHJ,1,2.8985
53126-050-10DHJ,1,2.9155
53127-060-20DHJ,1,2.227
A4190M025,1,2.227
ASNA0082B206,1,15.8355
ASNA0082B206Y,1,15.8355
ASNA0082-210,1,149.311
21110510,1,149.311
54207-164-10-1L,1,149.311
ASNA0082-302,20,10.6845
21010602,20,10.6845
54207-190-02-1L,20,10.6845
ASNA0082-308,10,7.718
21010608,10,7.718
54207-190-08-1L,10,7.718
183147,10,7.718
ASNA0082-303,10,11.0245
21010603,10,11.0245
54207-190-03-1L,10,11.0245
2401-0603,10,11.0245
ASNA0082-402,5,6.732
21010802,5,6.732
54207-249-02-1L,5,6.732
ASN-A0082-402,5,6.732
ASNA0082-405,10,14.5265
21010805,10,14.5265
2401-0805,10,14.5265
54207-249-05-1L,10,14.5265
ASNA0082-405*,10,14.5265
ASNA0027SB0512,5,6.375
ASNA0078A401X,10,4.7005
CR3243-4-1,10,4.7005
ASNA0078A405X,10,2.4565
CR3243-4-5,10,2.4565
ASNA0078A504X,10,3.366
CR3243-5-4,10,3.366
21215DC4024J,100,0.255
21215DC040-24J,100,0.255
21215DC4808J,100,0.1445
21215DC4816J,50,0.51
21215DC4818J,100,0.493
ASNA2051DXJ4817,100,0.3995
ECS2152DXJ3217,1,0.1615
21217DC1610J,100,0.1955
21217DC3218J,200,0.272
21217DC3220J,100,0.2975
21217DC4810J,100,0.323
21250AD04322LE,5,5.0405
21250AD4322LE,5,5.0405
A0040-050-250C,1,1.19
52502-050-250C,1,1.19
0040-050-250C,1,1.19
A0040-080-150C,10,1.3175
52502-080-150C,10,1.3175
0040-080-150C,10,1.3175
A0040F050-250C,2,0.7395
52502F050-250C,2,0.7395
SL5X0-80CN12-5,2,0.7395
22731BC050006M,1,13.974
22731BC060060M,10,13.5575
22731BC080072M,2,26.1885
L22731-80-72BCM,2,26.1885
22731BC100031M,5,27.064
L22731-100-31BCM,5,27.064
22731BE060012M,2,28.883
L22731-60-12BEM,2,28.883
22731BE100030M,2,22.5335
22731BE200066M,1,247.758
22731CX200068,1,98.5915
22733BC060025M,5,16.7025
L22733-60-25BCM,5,16.7025
22733BC080012M,5,4.658
L22733-80-12BCM,5,4.658
53110-080,25,2.8135
23142AG120LE,10,5.95
L23142-220AGL,10,5.95
984427CA12,5,2.8985
EN3903C040,1,8.058
53105-50UB,1,2.0655
5310550UB,1,2.0655
E27619U60UMUF,1,15.7845
NAS1149D0363J,100,0.34
AN960PD10,100,0.34
N8CA0170TPA,2,2.278
23350CA160,1,2.703
23310CA015018,100,0.102
NSA931910-01,1,195.5595
BP150,1,195.5595
DHS772-400.70,1,242.9045
G3P30GF,1,242.9045
G7128,1,242.9045
83770-025,1,242.9045
83770025,1,242.9045
83770014,1,424.6855
DHS771-200.10,1,409.479
SP4688-005,1,409.479
SP4688-05-5A,1,409.479
DHS771-200.20,1,409.479
DHS771-200-20,1,409.479
SP4688-010,1,409.479
SP4688-10,1,409.479
DHS771-200.45,1,418.9905
DHS771-200-45,1,418.9905
SP4688-050,1,418.9905
SP4688-50,1,418.9905
DHS771-200.40,1,412.454
DHS771-200-40,1,412.454
84313-035,1,412.454
SP4688-035,1,412.454
DHS771-200.05,1,404.957
DHS771-200-05,1,404.957
SP4688-003,1,404.957
SP4688-03,1,404.957
6724914400,1,333.8715
12570BMSHUNTKL,1,2516.9095
12570BM,1,2516.9095
DHS775-140.200,1,74.239
100VK01C00B00N,1,74.239
100VK01C0SR00NB,1,74.239
DHS775-100.15,1,138.737
DHS775-100-15,1,138.737
DHS775-100.150,1,138.737
300VR01K1L7600,1,138.737
110VR02D1L6310,1,181.917
110VR02D1L63-10,1,181.917
110VR02D1L6300,1,181.917
DHS775-220.020,1,57.732
DHS775-220-020,1,57.732
9990-006,1,57.732
224J01NVVJ1204,1,82.144
220J01NVVJ1204,1,82.144
220J01NVVV1204,1,82.144
DHS775-140.300,1,216.58
DHS775-140-300,1,216.58
DHS775-120.70,1,144.84
F123VC01-1,1,144.84
DHS775-120.60,1,148.971
DHS775-140.420,1,121.6945
DHS775-140-420,1,121.6945
DHS775-140.400,1,74.239
DHS775-140-400,1,74.239
100VK01A00B00N,1,74.239
DHS775-120.100,1,195.721
262-500-08,1,123.505
6789426601,1,138.89
108B4-390,2,55.0035
108B4390,2,55.0035
TX40AC000804,1,132.2345
IC 1320-09-04 C,1,132.2345
TXR40AC000804,1,132.2345
103G5-01,1,192.423
3M61S,1,286.263
861607,1,390.83
ZET188S,1,41.7265
ZET250S,10,4.2585
PMA1040,20,1.4535
PM-AR-40,20,1.4535
PMAR40,20,1.4535
PMB1055,10,2.4905
PM-BR-55,10,2.4905
PM-BR55,10,2.4905
PMBR55,10,2.4905
NSA55148-006,1,8.126
55148-006,1,8.126
NSA55148-010,2,13.039
55148-010,2,13.039
12S-10-1BB,2,13.039
NSA55170-003,2,17.68
26S34-3,2,17.68
55170-003,2,17.68
SO20001-8,1,1.7
SO20020-8,1,4.301
S262-04CF,1,172.363
S2747CF,1,172.363
DHS813-100.05,5,9.554
DHS813-100-05,5,9.554
DHN1004REFOIDIS,5,9.554
MS28932-1,1,16.337
84904T030,30,32.98
87270-4,5,5.0575
AB4-160CIFTE,1,47.124
AB4-160,1,47.124
E0836B03,1,287.198
41081 19 5,1,13.277
