part_number,quantity,guide_price
330A21155022,1,43.3075
330A21-1550-22,1,43.3075
330A21155023,1,51.9945
330A21-1550-23,1,51.9945
330A21155024,1,39.5165
330A21-1550-24,1,39.5165
330A21155025,1,41.293
330A21-1550-25,1,41.293
330A21155026,1,121.7795
330A21-1550-26,1,121.7795
330A21155027,1,55.8535
330A21-1550-27,1,55.8535
330A21155028,1,53.737
330A21-1550-28,1,53.737
330A21155029,1,185.8185
330A21-1550-29,1,185.8185
330A21155030,1,182.087
330A21-1550-30,1,182.087
330A21155031,1,124.95
330A21-1550-31,1,124.95
330A21155032,1,110.636
330A21-1550-32,1,110.636
330A21155033,1,103.156
330A21-1550-33,1,103.156
330A21155034,1,141.542
330A21-1550-34,1,141.542
330A21155035,1,99.28
330A21-1550-35,1,99.28
330A21155036,1,98.4215
330A21-1550-36,1,98.4215
330A21155037,1,175.27
330A21-1550-37,1,175.27
330A21155038,1,72.5305
330A21-1550-38,1,72.5305
330A21155039,1,196.265
330A21-1550-39,1,196.265
330A21155040,1,85.1105
330A21-1550-40,1,85.1105
330A21155041,1,137.8445
330A21-1550-41,1,137.8445
330A21155042,1,135.218
330A21-1550-42,1,135.218
330A21155043,1,125.698
330A21-1550-43,1,125.698
330A21155044,1,43.1375
330A21-1550-44,1,43.1375
330A21155045,1,38.3605
330A21-1550-45,1,38.3605
330A21155046,1,55.1225
330A21-1550-46,1,55.1225
330A21155047,1,58.7945
330A21-1550-47,1,58.7945
330A21155050,1,60.7665
330A21-1550-50,1,60.7665
330A21155055,1,63.563
330A21-1550-55,1,63.563
330A21155056,1,111.792
330A21-1550-56,1,111.792
330A21155057,1,137.3515
330A21-1550-57,1,137.3515
330A21161620,1,854.097
330A21-1616-20,1,854.097
330A21163067,1,70.1845
330A 21 1630 67,1,70.1845
330A21-1630-67,1,70.1845
330A21201021,1,948.9655
330A21-2010-21,1,948.9655
330A21201022,1,2398.972
330A21-2010-22,1,2398.972
330A21202925,1,1326.493
330A21-2029-25,1,1326.493
330A21202933,1,1158.924
330A21-2029-33,1,1158.924
330A21203524,1,3353.0205
330A21-2035-24,1,3353.0205
330A21203525,1,3396.8125
330A21-2035-25,1,3396.8125
330A21203545,1,284.4015
330A21-2035-45,1,284.4015
330A21203625,1,206.2525
330A21-2036-25,1,206.2525
330A212037BN,1,2077.315
330A21-2037-BN,1,2077.315
330A21203939,1,159.239
330A 21 2039 39,1,159.239
330A21-2039-39,1,159.239
330A21204028,1,112.506
330A21-2040-28,1,112.506
330A21204266,1,684.352
330A21-2042-66,1,684.352
330A21204954,1,526.949
330A21-2049-54,1,526.949
330A2120582601,1,831.929
330A21-2058-2601,1,831.929
330A21206221,1,247.9195
330A21-2062-21,1,247.9195
330A21206280,1,168.2405
330A21-2062-80,1,168.2405
330A21207322,1,2288.4295
330A21-2073-22,1,2288.4295
330A21207390,1,157.6835
330A21-2073-90,1,157.6835
330A21207490,1,156.553
330A21-2074-90,1,156.553
330A2120782151,1,2615.909
330A21-2078-2151,1,2615.909
330A21208300,1,1443.6315
330A21-2083-00,1,1443.6315
330A21209720,1,26.2395
330A21-2097-20,1,26.2395
330A21209721,1,538.543
330A21-2097-21,1,538.543
330A21209822,1,4371.533
330A21-2098-22,1,4371.533
330A21209820,1,535.0155
330A21-2098-20,1,535.0155
330A21209920,1,94.3755
330A21-2099-20,1,94.3755
330A21209921,1,58.038
330A21-2099-21,1,58.038
330A21211801,1,1752.0115
330A21-2118-01,1,1752.0115
330A21211822,1,74.749
330A21-2118-22,1,74.749
330A21212520,1,390.49
330A21-2125-20,1,390.49
330A21215520,1,171.5045
330A21-2155-20,1,171.5045
330A21215720,1,85.4845
330A21-2157-20,1,85.4845
330A21218720,1,173.281
330A21-2187-20,1,173.281
330A21219321,10,18.615
330A21-2193-21,10,18.615
330A21219322,1,145.0865
330A21-2193-22,1,145.0865
330A21220620,1,133.4075
330A21-2206-20,1,133.4075
330A21220720,1,25.075
330A21-2207-20,1,25.075
330A21222221,1,214.0895
330A 21 2222 21,1,214.0895
330A21-2222-21,1,214.0895
330A21222421,2,20.553
330A21-2224-21,2,20.553
330A21222521,2,22.984
330A21-2225-21,2,22.984
330A21222620,1,656.8375
330A21-2226-20,1,656.8375
330A21223120,1,97.563
330A21-2231-20,1,97.563
330A21223300,1,40.018
330A21-2233-00,1,40.018
330A21224420,1,110.5595
330A21-2244-20,1,110.5595
330A21224520,1,51.0425
330A 21 2245 20,1,51.0425
330A21-2245-20,1,51.0425
330A21224920,1,582.097
330A21-2249-20,1,582.097
330A21225621,1,468.69
330A21-2256-21,1,468.69
330A21226020,1,176.392
330A 21 2260 20,1,176.392
330A21-2260-20,1,176.392
330A21226021,1,28.815
330A 21 2260 21,1,28.815
330A21-2260-21,1,28.815
330A21226022,1,22.865
330A 21 2260 22,1,22.865
330A21-2260-22,1,22.865
330A21226720,1,776.441
330A21-2267-20,1,776.441
330A21227920,1,185.2235
330A21-2279-20,1,185.2235
330A21227921,1,208.1735
330A21-2279-21,1,208.1735
330A21228100,1,1559.3165
330A21-2281-00,1,1559.3165
330A21228200,1,849.7535
330A21-2282-00,1,849.7535
330A21228720,1,57.613
330A 21 2287 20,1,57.613
330A21-2287-20,1,57.613
330A21228820,1,17.0425
330A 21 2288 20,1,17.0425
330A21-2288-20,1,17.0425
330A21229920,1,1636.76
330A21-2299-20,1,1636.76
330A21250127,1,472.7105
330A21-2501-27,1,472.7105
330A21251700,1,2581.042
330A21-2517-00,1,2581.042
330A2125212051,1,885.3005
330A21-2521-2051,1,885.3005
330A21252702,1,9348.8185
330A21-2527-02,1,9348.8185
330A21261437,1,334.424
330A21-2614-37,1,334.424
330A21261623,1,510.85
330A21-2616-23,1,510.85
330A21262920,5,20.468
330A21-2629-20,5,20.468
330A21262921,2,38.59
330A21-2629-21,2,38.59
330A21263120,1,567.647
330A21-2631-20,1,567.647
330A21263121,1,277.5845
330A21-2631-21,1,277.5845
330A21263122,1,562.3005
330A21-2631-22,1,562.3005
330A21263123,1,591.8125
330A21-2631-23,1,591.8125
330A21263124,1,388.0505
330A21-2631-24,1,388.0505
330A21263125,1,591.906
330A21-2631-25,1,591.906
330A21263126,1,592.348
330A21-2631-26,1,592.348
330A21263127,1,668.865
330A21-2631-27,1,668.865
330A21263129,1,671.041
330A21-2631-29,1,671.041
330A21263130,1,669.001
330A21-2631-30,1,669.001
330A21263131,1,710.1665
330A21-2631-31,1,710.1665
330A21263132,1,438.6595
330A21-2631-32,1,438.6595
330A21263133,1,591.719
330A21-2631-33,1,591.719
330A21263135,1,619.667
330A21-2631-35,1,619.667
330A21263134,1,592.348
330A21-2631-34,1,592.348
330A21263136,1,728.467
330A21-2631-36,1,728.467
330A21263137,1,619.854
330A21-2631-37,1,619.854
330A21263138,1,616.539
330A21-2631-38,1,616.539
330A21273423,1,2124.048
330A21-2734-23,1,2124.048
330A21273422,1,2124.048
330A21-2734-20,1,2124.048
330A21-2734-22,1,2124.048
330A22013420,1,51.7225
330A 22 0134 20,1,51.7225
330A22-0134-20,1,51.7225
330A22013620,1,98.685
330A 22 0136 20,1,98.685
330A22-0136-20,1,98.685
330A22013520,1,15.6825
330A 22 0135 20,1,15.6825
330A22-0135-20,1,15.6825
330A22013720,1,37.502
330A 22 0137 20,1,37.502
330A22-0137-20,1,37.502
330A22013820,1,95.353
330A 22 0138 20,1,95.353
330A22-0138-20,1,95.353
330A22013920,1,77.384
330A 22 0139 20,1,77.384
330A22-0139-20,1,77.384
330A22031020,1,126.225
330A22-0310-20,1,126.225
330A22037320,1,89.7005
330A22-0373-20,1,89.7005
330A22045501,1,2811.715
330A22-0455-01,1,2811.715
330A22048723,1,229.687
330A22-0487-23,1,229.687
330A22048722,1,191.42
330A22-0487-22,1,191.42
330A22200523,1,55.811
330A22-2005-23,1,55.811
330A22201320,1,494.2155
330A22-2013-20,1,494.2155
330A22201321,1,494.9635
330A22-2013-21,1,494.9635
330A22201352,1,224.74
330A22-2013-52,1,224.74
330A22201353,1,55.6325
330A22-2013-53,1,55.6325
330A22201354,1,47.2345
330A22-2013-54,1,47.2345
330A22201424,1,1491.155
330A22-2014-24,1,1491.155
330A2220152051,1,1780.1805
330A22-2015-2051,1,1780.1805
330A2220152151,1,2054.603
330A22-2015-2151,1,2054.603
330A22201623,1,41.6755
330A22-2016-23,1,41.6755
330A22201638,1,27.387
330A22 2016 38,1,27.387
330A22-2016-38,1,27.387
330A22201639,5,22.1425
330A22-2016-39,5,22.1425
330A2220170651,1,2193.442
330A22-2017-0651,1,2193.442
330A22202722,1,1050.226
330A22-2027-22,1,1050.226
330A22202822,1,1147.9505
330A22-2028-22,1,1147.9505
330A22208503,1,492.83
330A22-2085-03,1,492.83
330A2221132051,1,20.7145
330A22-2113-2051,1,20.7145
330A22211420,1,64.481
330A22-2114-20,1,64.481
330A2221152151,1,85.4335
330A22-2115-2151,1,85.4335
330A22212422,1,628.7195
330A22-2124-22,1,628.7195
330A22214621,1,429.3265
330A22-2146-21,1,429.3265
330A22214922,1,696.388
330A22-2149-22,1,696.388
330A22214923,1,702.151
330A22-2149-23,1,702.151
330A22215521,1,65.994
330A 22 2155 21,1,65.994
330A22-2155-21,1,65.994
330A22216321,1,142.477
330A 22 2163 21,1,142.477
330A22-2163-21,1,142.477
330A22216520,1,89.114
330A22 2165 20,1,89.114
330A22-2165-20,1,89.114
330A22217129,1,4.641
330A22-2171-29,1,4.641
330A22217130,1,35.513
330A22-2171-30,1,35.513
330A22217134,1,20.6975
330A22-2171-34,1,20.6975
330A22217137,1,4.981
330A22-2171-37,1,4.981
330A22217300,1,240.7115
330A22-2173-00,1,240.7115
330A22217722,1,317.866
330A22-2177-22,1,317.866
330A22217723,1,724.387
330A22-2177-23,1,724.387
330A22217921,1,37.1875
330A22-2179-21,1,37.1875
330A22218120,1,75.004
330A 22 2181.20,1,75.004
330A22-2181-20,1,75.004
330A22218220,1,151.9885
330A22-2182-20,1,151.9885
330A22218320,1,42.806
330A 22 2183 20,1,42.806
330A22-2183-20,1,42.806
330A22218321,1,143.6755
330A 22 2183 21,1,143.6755
330A22-2183-21,1,143.6755
330A22218422,1,361.93
330A22-2184-22,1,361.93
330A22218535,1,95.285
330A22-2185-35,1,95.285
330A22218536,1,326.1535
330A22-2185-36,1,326.1535
330A22218537,1,223.907
330A22-2185-37,1,223.907
330A22218601,1,1201.713
330A22-2186-01,1,1201.713
330A22218602,1,1311.38
330A22-2186-02,1,1311.38
330A22218701,1,233.869
330A22-2187-01,1,233.869
330A22218722,5,11.288
330A22-2187-22,5,11.288
330A22218800,1,111.6985
330A22-2188-00,1,111.6985
FFC 4803,1,111.6985
330A22218900,1,123.743
330A22-2189-00,1,123.743
FFC 4829,1,123.743
330A22220101,1,652.273
330A22-2201-01,1,652.273
330A22220124,1,24.344
330A 22 2201 24,1,24.344
330A22-2201-24,1,24.344
330A2222063305,1,3141.1325
330A22-2206-3305,1,3141.1325
330A2222063405,1,1893.8085
330A22-2206-3405,1,1893.8085
330A22220635,1,131.1975
330A22-2206-35,1,131.1975
330A22220636,1,122.876
330A22-2206-36,1,122.876
330A22220641,1,28.458
330A22-2206-41,1,28.458
330A22220647,1,87.0995
330A22-2206-47,1,87.0995
330A22220834,1,494.394
330A22-2208-34,1,494.394
330A22220846,1,1062.7805
330A22-2208-46,1,1062.7805
330A22220848,1,123.709
330A22-2208-48,1,123.709
330A22220925,1,135.898
330A22-2209-25,1,135.898
330A22220948,1,255.102
330A22-2209-48,1,255.102
330A22220949,1,1906.7455
330A22-2209-49,1,1906.7455
330A22221020,1,11557.399
330A22-2210-20,1,11557.399
330A22222820,1,83.5805
330A22-2228-20,1,83.5805
330A22222821,1,92.6925
330A22-2228-21,1,92.6925
330A22222923,1,131.835
330A22-2229-23,1,131.835
330A22222940,1,293.2415
330A22-2229-40,1,293.2415
330A22223420,1,595.918
330A 22 2234 20,1,595.918
330A22-2234-20,1,595.918
330A22224126,1,899.555
330A22-2241-26,1,899.555
330A22224326,1,114.07
330A22-2243-26,1,114.07
330A22224330,1,102.0595
330A22-2243-30,1,102.0595
330A2222442201,1,111.52
330A22-2244-2201,1,111.52
330A22224423,1,122.859
330A22-2244-23,1,122.859
330A2222442301,1,117.2745
330A22-2244-2301,1,117.2745
330A22224922,1,40.0775
330A 22 2249 22,1,40.0775
330A22-2249-22,1,40.0775
330A22225021,1,191.046
330A22-2250-21,1,191.046
330A22225120,1,923.406
330A22-2251-20,1,923.406
330A22225220,1,643.212
330A22-2252-20,1,643.212
330A22225420,1,53.363
330A22-2254-20,1,53.363
330A22226020,1,58.089
330A 22 2260 20,1,58.089
330A22-2260-20,1,58.089
330A22226520,1,123.0205
330A22-2265-20,1,123.0205
330A22229823,1,2252.33
330A22-2298-23,1,2252.33
330A22229826,1,2676.9645
330A22-2298-26,1,2676.9645
330A22230322,1,70.363
330A 22 2303 22,1,70.363
330A22-2303-22,1,70.363
330A22230920,1,64.6085
330A22-2309-20,1,64.6085
330A222310162,1,237.5665
330A22 2310 162,1,237.5665
330A22-2310-162,1,237.5665
330A222310154,1,264.469
330A22-2310-154,1,264.469
330A22231323,1,658.9285
330A22-2313-23,1,658.9285
330A22231330,1,3405.916
330A22-2313-30,1,3405.916
330A22231331,1,2391.5345
330A22-2313-31,1,2391.5345
330A22231401,1,616.0715
330A22-2314-01,1,616.0715
330A22231620,1,313.7605
330A22-2316-20,1,313.7605
330A22231703,1,1591.914
330A22-2317-03,1,1591.914
330A22231704,1,2060.3065
330A22-2317-04,1,2060.3065
330A22231705,1,3013.624
330A22-2317-05,1,3013.624
330A22232021,1,36.618
330A22 2320 21,1,36.618
330A22-2320-21,1,36.618
330A22232121,1,252.6455
330A22-2321-21,1,252.6455
330A22232221,1,99.4245
330A22-2322-20,1,99.4245
330A22-2322-21,1,99.4245
330A22232321,1,48.824
330A 22 2323 21,1,48.824
330A22-2323-21,1,48.824
330A22232400,1,368.39
330A22-2324-00,1,368.39
330A22234420,1,35.003
330A22-2344-20,1,35.003
330A22234520,1,823.4885
330A22-2345-20,1,823.4885
330A22235500,1,819.094
330A22-2355-00,1,819.094
330A22236120,1,583.134
330A22-2361-20,1,583.134
330A22-2361-22,1,583.134
330A22236220,1,50.7875
330A 22 2362 20,1,50.7875
330A22-2362-20,1,50.7875
330A22236121,1,624.495
330A22-2361-21,1,624.495
330A22-2361-23,1,624.495
330A22236420,1,46.8265
330A 22 2364 20,1,46.8265
330A22-2364-20,1,46.8265
330A22236520,1,54.077
330A 22 2365 20,1,54.077
330A22-2365-20,1,54.077
330A2223832051,1,6260.471
330A22-2383-2051,1,6260.471
330A222413116,1,80.2655
330A22-2413-116,1,80.2655
330A22241743,1,226.5165
330A22-2417-43,1,226.5165
330A22241745,1,363.681
330A22-2417-45,1,363.681
330A22241746,1,364.259
330A22-2417-46,1,364.259
330A22241924,1,778.4045
330A22-2419-24,1,778.4045
330A22241923,1,1135.6935
330A22-2419-23,1,1135.6935
330A22242703,1,567.783
330A22-2427-03,1,567.783
330A22243020,1,197.608
330A22-2430-20,1,197.608
330A22243520,1,772.276
330A22-2435-20,1,772.276
330A22244720,1,155.125
330A 22 2447 20,1,155.125
330A22-2447-20,1,155.125
330A22244902,1,134.0705
330A22-2449-02,1,134.0705
330A22245322,1,219.266
330A22-2453-22,1,219.266
330A22245520,1,282.2765
330A22-2455-20,1,282.2765
330A22245820,1,317.4155
330A22-2458-20,1,317.4155
330A22245920,1,12.6055
330A22-2459-20,1,12.6055
330A22246500,1,670.514
330A22-2465-00,1,670.514
330A22246501,1,654.7805
330A22-2465-01,1,654.7805
330A22247000,1,930.24
330A22-2470-00,1,930.24
330A22248820,1,436.883
330A22-2488-20,1,436.883
330A22249420,1,59.245
330A 22 2494 20,1,59.245
330A22-2494-20,1,59.245
330A22249920,1,276.0885
330A22-2499-20,1,276.0885
330A22249820,1,1080.622
330A22-2498-20,1,1080.622
330A22251220,1,4685.506
330A22-2512-20,1,4685.506
330A22251720,1,467.228
330A22-2517-20,1,467.228
330A22251820,1,398.395
330A22-2518-20,1,398.395
330A22252800,1,195.262
330A 22 2528 00,1,195.262
330A22-2528-00,1,195.262
330A22252620,1,430.644
330A22-2526-20,1,430.644
330A22252900,1,135.1585
330A22-2529-00,1,135.1585
FFC 4806,1,135.1585
330A22253522,1,285.124
330A22-2535-22,1,285.124
330A22270003,1,7196.627
330A22-2700-03,1,7196.627
330A22270206,1,6636.137
330A22-2702-06,1,6636.137
330A22270207,1,6617.879
330A22-2702-07,1,6617.879
330A22909520,1,477.7255
330A22 9095 20,1,477.7255
330A22-9095-20,1,477.7255
330A22909720,1,106.046
330A22-9097-20,1,106.046
330A22913520,1,440.776
330A22-9135-20,1,440.776
330A22913522,1,196.6645
330A22-9135-22,1,196.6645
330A22913521,1,304.9545
330A22-9135-21,1,304.9545
330A22913523,1,101.8555
330A22-9135-23,1,101.8555
330A22913524,1,523.8635
330A22-9135-24,1,523.8635
330A22913525,1,1148.605
330A22-9135-25,1,1148.605
330A22913527,1,923.168
330A22-9135-27,1,923.168
330A22913528,1,135.847
330A22-9135-28,1,135.847
330A23004320,1,92.718
330A23-0043-20,1,92.718
330A23200535,1,222.717
330A23-2005-35,1,222.717
330A2320055951,1,76.4575
330A23-2005-5951,1,76.4575
330A23201420,1,3279.963
330A23-2014-20,1,3279.963
330A2320142351,1,7259.8755
330A23-2014-2351,1,7259.8755
330A23201427,1,1065.101
330A23-2014-27,1,1065.101
330A23202221,1,589.2625
330A23-2022-21,1,589.2625
330A23203020,1,2264.162
330A23 2030 20,1,2264.162
330A23-2030-20,1,2264.162
330A23203122,1,1596.7505
330A23-2031-22,1,1596.7505
330A23203221,1,1582.666
330A23-2032-21,1,1582.666
330A23203323,1,1458.1325
330A23-2033-23,1,1458.1325
330A23203322,1,1380.3745
330A23-2033-22,1,1380.3745
330A23203720,1,591.3025
330A23 2037 20,1,591.3025
330A23-2037-20,1,591.3025
330A23204120,1,122.638
330A23-2041-20,1,122.638
330A23205924,1,73.1425
330A23-2059-24,1,73.1425
330A23205925,1,59.687
330A23-2059-25,1,59.687
330A23206070,1,764.8725
330A 23 2060 70,1,764.8725
330A23-2060-70,1,764.8725
330A232064226,1,116.3055
330A23-2064-226,1,116.3055
330A2320672001,1,73.1085
330A23-2067-2001,1,73.1085
330A2320672101,1,77.367
330A23-2067-2101,1,77.367
330A2320672201,1,86.921
330A23-2067-2201,1,86.921
330A23206820,1,215.186
330A23-2068-20,1,215.186
330A23208400,1,167.093
330A 23 2084 00,1,167.093
330A23-2084-00,1,167.093
330A23208620,1,297.653
330A23-2086-20,1,297.653
330A23208621,1,326.077
330A23-2086-21,1,326.077
330A23208820,1,254.354
330A23-2088-20,1,254.354
330A23270022,1,4854.0355
330A23-2700-22,1,4854.0355
330A23270023,1,4646.8225
330A23-2700-23,1,4646.8225
330A2327002351,1,5084.53
330A23-2700-2351,1,5084.53
330A23270226,1,1329.621
330A23-2702-26,1,1329.621
330A23270227,1,954.142
330A23-2702-27,1,954.142
330A24010020,2,52.7255
330A 24 0100 20,2,52.7255
330A24-0100-20,2,52.7255
330A24201028,1,125.987
330A24-2010-28,1,125.987
330A24203420,1,775.9225
330A24-2034-20,1,775.9225
330A24203421,1,474.8525
330A24-2034-21,1,474.8525
330A24203520,1,402.781
330A24-2035-20,1,402.781
330A24203522,1,415.9135
330A24-2035-22,1,415.9135
330A24203620,1,331.738
330A24-2036-20,1,331.738
330A24203820,1,651.1
330A24-2038-20,1,651.1
330A24204227,2,46.2485
330A 24 2042 27,2,46.2485
330A24-2042-27,2,46.2485
330A24204420,1,224.0345
330A24-2044-20,1,224.0345
330A24204320,1,237.558
330A24-2043-20,1,237.558
330A24204820,1,125.2985
330A24-2048-20,1,125.2985
330A24205122,1,257.193
330A24-2051-22,1,257.193
330A24205901,1,2695.3585
330A24-2059-01,1,2695.3585
330A24206925,1,57.0945
330A24-2069-25,1,57.0945
330A24207235,1,672.384
330A24-2072-35,1,672.384
330A24207339,1,129.795
330A24 2073 39,1,129.795
330A24-2073-39,1,129.795
330A24207432,1,204.629
330A24-2074-32,1,204.629
330A24207433,1,199.3505
330A24-2074-33,1,199.3505
330A24207900,1,304.0535
330A24-2079-00,1,304.0535
330A24208620,2,27.5825
330A24-2086-20,2,27.5825
330A24208821,1,100.4275
330A 24 2088 21,1,100.4275
330A24-2088-21,1,100.4275
330A24209120,10,14.3735
330A 24 2091 20,10,14.3735
330A24-2091-20,10,14.3735
330A24209320,1,77.129
330A24-2093-20,1,77.129
330A24209820,1,75.259
330A24-2098-20,1,75.259
330A24209720,1,227.936
330A24-2097-20,1,227.936
330A24209920,1,75.0805
330A24-2099-20,1,75.0805
330A24210000,1,3893.6715
330A24-2100-00,1,3893.6715
330A24210222,1,564.094
330A24-2102-22,1,564.094
330A24210223,1,154.139
330A24-2102-23,1,154.139
330A24210420,1,179.996
330A24-2104-20,1,179.996
330A24210720,1,421.6425
330A24-2107-20,1,421.6425
330A24210820,1,312.6215
330A24-2108-20,1,312.6215
330A24210900,1,240.193
330A24-2109-00,1,240.193
330A24211820,1,118.9575
330A24-2118-20,1,118.9575
330A2421242151,1,1230.4345
330A24-2124-2151,1,1230.4345
330A24212620,1,226.032
330A24-2126-20,1,226.032
330A24212820,1,331.1175
330A24-2128-20,1,331.1175
330A24213120,1,732.479
330A24-2131-20,1,732.479
330A24213320,1,190.8845
330A24-2133-20,1,190.8845
330A24213420,1,318.0955
330A24-2134-20,1,318.0955
330A24214100,1,994.4065
330A24-2141-00,1,994.4065
330A24214726,1,120.0455
330A24-2147-26,1,120.0455
330A24270601,1,766.6235
330A24-2706-01,1,766.6235
330A24270624,1,179.248
330A24-2706-24,1,179.248
330A2427102151,1,3736.158
330A24-2710-2151,1,3736.158
330A2490002051,1,1872.4055
330A24-9000-2051,1,1872.4055
330A2490002151,1,440.7505
330A24-9000-2151,1,440.7505
330A24900022,1,35.394
330A24-9000-22,1,35.394
330A24900024,1,149.8635
330A24-9000-24,1,149.8635
330A24900031,1,132.804
330A24-9000-31,1,132.804
330A24900032,1,132.7105
330A24-9000-32,1,132.7105
330A24900033,1,151.317
330A24-9000-33,1,151.317
330A24903228,1,622.727
330A24-9032-28,1,622.727
330A24903231,1,624.342
330A24-9032-31,1,624.342
330A24904122,1,1056.9665
330A24-9041-22,1,1056.9665
330A24910120,1,517.276
330A24-9101-20,1,517.276
330A24910220,1,173.689
330A24-9102-20,1,173.689
330A24910221,1,173.995
330A24-9102-21,1,173.995
330A24980121,1,1047.098
330A24-9801-21,1,1047.098
H2969-11,1,1047.098
330A25010420,2,60.7495
330A 25 0104 20,2,60.7495
330A25-0104-20,2,60.7495
330A25010821,1,64.141
330A25-0108-21,1,64.141
330A25010820,1,64.396
330A25-0108-20,1,64.396
330A25011620,1,139.451
330A25-0116-20,1,139.451
330A25010620,1,115.821
330A25-0106-20,1,115.821
330A25011922,1,383.6475
330A25-0119-22,1,383.6475
330A25012122,1,523.2685
330A25-0121-22,1,523.2685
330A25012721,1,304.7675
330A25-0127-21,1,304.7675
330A25014203,1,653.973
330A 25 0142 03,1,653.973
330A25-0142-03,1,653.973
330A25014202,1,724.319
330A 25 0142 02,1,724.319
330A25-0142-02,1,724.319
330A25014225,1,192.2445
330A 25 0142 25,1,192.2445
330A25-0142-25,1,192.2445
330A25014320,1,198.3135
330A25-0143-20,1,198.3135
330A25020620,1,75.2675
330A25-0206-20,1,75.2675
330A25050721,1,1199.775
330A25-0507-21,1,1199.775
330A25051220,1,98.804
330A25-0512-20,1,98.804
330A25051221,1,173.3575
330A25-0512-21,1,173.3575
330A25051321,1,167.0675
330A25-0513-21,1,167.0675
330A25051320,1,233.716
330A25-0513-20,1,233.716
330A2505200001,1,1188.2915
330A25-0520-0001,1,1188.2915
330A2505200002,1,1148.605
330A25-0520-0002,1,1148.605
330A2505210001,1,1162.4345
330A25-0521-0001,1,1162.4345
330A2505210002,1,1202.597
330A25-0521-0002,1,1202.597
330A2505220201,1,1162.545
330A25-0522-0201,1,1162.545
330A2505220202,1,1202.716
330A25-0522-0202,1,1202.716
330A25052720,1,345.729
330A25-0527-20,1,345.729
330A25053220,1,243.6865
330A 25 0532 20,1,243.6865
330A25-0532-20,1,243.6865
330A25053520,1,380.5705
330A25-0535-20,1,380.5705
330A25053820,1,29.393
330A25-0538-20,1,29.393
330A25054121,1,1228.2415
330A25-0541-21,1,1228.2415
330A25057300,1,419.5175
330A25-0573-00,1,419.5175
330A25060220,1,162.4265
330A25-0602-20,1,162.4265
330A25060320,1,55.845
330A 25 0603 20,1,55.845
330A25-0603-20,1,55.845
330A25060321,1,122.706
330A 25 0603 21,1,122.706
330A25-0603-21,1,122.706
330A25060420,1,41.9305
330A25-0604-20,1,41.9305
330A25060520,1,27.319
330A25-0605-20,1,27.319
330A25060820,1,53.873
330A25-0608-20,1,53.873
330A25060920,1,47.4725
330A25-0609-20,1,47.4725
330A25083420,1,1695.733
330A25-0834-20,1,1695.733
330A25083423,1,306.6715
330A25-0834-23,1,306.6715
330A25083620,1,267.24
330A25-0836-20,1,267.24
330A25110420,1,13.532
330A25-1104-20,1,13.532
330A25110521,1,45.6535
330A 25 1105 21,1,45.6535
330A25-1105-21,1,45.6535
330A25112401,1,810.9425
330A25-1124-01,1,810.9425
330A25113620,1,294.9075
330A25-1136-20,1,294.9075
330A25113621,1,294.9075
330A25-1136-21,1,294.9075
330A25121020,1,298.622
330A25-1210-20,1,298.622
330A25200221,1,104.193
330A25-2002-21,1,104.193
330A25200220,1,20.0855
330A 25 2002 20,1,20.0855
330A25-2002-20,1,20.0855
330A25200565,1,23.511
330A25-2005-65,1,23.511
330A25200604,1,8818.6735
330A 25 2006 04,1,8818.6735
330A25-2006-04,1,8818.6735
330A25200605,1,8640.437
330A 25 2006 05,1,8640.437
330A25-2006-05,1,8640.437
330A25200822,1,1325.745
330A25 2008 22,1,1325.745
330A25-2008-22,1,1325.745
330A25200834,1,587.8855
330A 25 2008 34,1,587.8855
330A25-2008-34,1,587.8855
330A25200843,1,2223.9485
330A25-2008-43,1,2223.9485
330A25200846,1,1736.9325
330A 25 2008 46,1,1736.9325
330A25-2008-46,1,1736.9325
330A25200847,1,1736.9325
330A 25 2008 47,1,1736.9325
330A25-2008-47,1,1736.9325
330A25200848,1,1795.7865
330A 25 2008 48,1,1795.7865
330A25-2008-48,1,1795.7865
330A25200849,1,1514.8275
330A 25 2008 49,1,1514.8275
330A25-2008-49,1,1514.8275
330A25200851,1,1548.615
330A 25 2008 51,1,1548.615
330A25-2008-51,1,1548.615
330A25200854,1,1738.709
330A 25 2008 54,1,1738.709
330A25-2008-54,1,1738.709
330A25200869,1,498.1595
330A25-2008-69,1,498.1595
330A25200877,1,4492.386
330A25-2008-77,1,4492.386
330A25200876,1,6525.0845
330A25-2008-76,1,6525.0845
330A25201121,1,133.3565
330A25-2011-21,1,133.3565
330A25201122,1,296.6585
330A25-2011-22,1,296.6585
330A25201521,1,383.1035
330A25-2015-21,1,383.1035
330A25202220,1,54.6805
330A25 2022 20,1,54.6805
330A25-2022-20,1,54.6805
330A25203620,1,104.822
330A25-2036-20,1,104.822
330A25203720,1,220.15
330A25-2037-20,1,220.15
330A25203721,1,223.3545
330A25-2037-21,1,223.3545
330A25203722,1,794.0955
330A25-2037-22,1,794.0955
330A25203723,1,177.4205
330A25-2037-23,1,177.4205
330A25203725,1,177.65
330A25-2037-25,1,177.65
330A25203726,1,225.216
330A25-2037-26,1,225.216
330A25203727,1,62.798
330A25-2037-27,1,62.798
330A25203728,1,50.269
330A25-2037-28,1,50.269
330A25203732,1,95.4635
330A25-2037-32,1,95.4635
330A25203735,1,89.3775
330A25-2037-35,1,89.3775
330A25203736,1,22.525
