part_number,quantity,guide_price
22256TK040008X,10,4.216
22256TK040-008X,10,4.216
22232BE060020L,2,7.4715
22232BE060028L,2,7.8115
22232BE080026L,1,12.58
ASQ1BC040015UL,2,35.632
ASN52345BH100N,10,9.962
52345BF100N,10,9.962
22519N100,10,9.962
52345BH100N,10,9.962
10DHE235M,10,9.962
ASN52320CM040E,10,3.74
22541P040,10,3.74
4070PH105AM,10,3.74
52360CBD060N,10,4.692
6SF6009M,10,4.692
22719TK100056X,1,37.2385
A0040F080-150C,10,1.2325
52502F080-150C,10,1.2325
22731BE120039M,1,52.9295
ASNA0024-037-2,10,1.088
57110-037-2,10,1.088
EN2914-10020,10,4.981
NSA57304-423ADL,20,1.088
57304-423ADL,20,1.088
57304AD423L,20,1.088
NSA57304-643ADL,20,4.114
57304-643ADL,20,4.114
NSA57304-643,20,4.114
NSA57304-423DHJ,10,2.703
57304-42-30DHJ,10,2.703
57304-423DHJ,10,2.703
57304DH423J,10,2.703
NSA5319-07-025,100,2.023
5319-07-025,100,2.023
E4X25,100,2.023
NSA55193-102,2,13.5575
55193-102,2,13.5575
2600-2K2,2,13.5575
NSA55193-105,2,16.0735
55193-105,2,16.0735
2600-5K,2,16.0735
JF4-5A20B8,2,10.8205
DHS813-100.03,10,8.636
DHS813-100-03,10,8.636
DHN1004PROTINCEND,10,8.636
DHS813-101.03,10,8.636
DHS813-101-03,10,8.636
DHN1004FLECHENOIRE,10,8.636
A0023C08R20N-W,1,72.6155
55701C08R20N-W,1,72.6155
51453C8R20N-W,1,72.6155
ASNA0033-112,1,8.5765
MINOXM5,1,8.5765
55220-092-112,1,8.5765
ASNA0033-172,1,13.0475
MINOXM9,1,13.0475
55220-152-172,1,13.0475
ASNA0033-217,2,11.7725
55220-197-217,2,11.7725
ASNA0033H112,1,12.6395
55220H092-112,1,12.6395
ASNA0021-11N20,20,3.8845
11N20,20,3.8845
A0021-11N20,20,3.8845
51300005020,20,3.8845
ASNA0021-11N32,20,4.59
11N32,20,4.59
A0021-11N32,20,4.59
ASNA0021-25G16,10,3.706
A0021-25G16,10,3.706
25G16,10,3.706
ASNA0021-25G20,10,4.1225
A0021-25G20,10,4.1225
25G20,10,4.1225
ASNA0211BA12LC,1,118.507
2193 12 C,1,118.507
CA3200-16,1,12.716
3200-16,1,12.716
DHS756-132B0925,5,5.5505
DHS756-132-52,5,5.5505
ENINT9-25,5,5.5505
DHS756-132B1040,1,21.097
DHS756-132-145,1,21.097
DHS756-132.145,1,21.097
ENINT10-40,1,21.097
DHS756-132A1040,5,4.7005
DHS756-132-24,5,4.7005
DHS756-132.24,5,4.7005
ENMET10-40,5,4.7005
DHS756-132A1055,5,17.153
DHS756-132.32,5,17.153
ENMET10-55,5,17.153
DHS756-132A1060,10,9.3585
DHS756-132-27,10,9.3585
DHS756-132.27,10,9.3585
ENMET10L60,10,9.3585
ASNA0211BA10L1,1,80.138
ASNA0211BA10L2,2,28.458
DHS772-200.20,1,238.9775
DHS772-200-20,1,238.9775
471KU016AA,1,238.9775
81810-050-31B5,5,8.9505
81810-061-31B5,1,11.441
81810-61-31B5,1,11.441
DHS621-100.07,5,11.067
DHS621-100-07,5,11.067
"23,6X3,15SR832-75",5,11.067
23-6X3-15-24B7,5,11.067
J11BAS,200,0.1275
11BAS,200,0.1275
DHS751-160.10,1,5.882
DHS751-160-10,1,5.882
DHS751-160.52,20,0.765
DHS751-160-52,20,0.765
DHS613-513.42,1,50.218
DHS613-513-42,1,50.218
23201AM0070T,100,0.1445
NSA937915-16,1,47.8975
937915-16,1,47.8975
110730061,1,47.8975
1107B16,1,47.8975
NSA938421-01,10,2.38
8630-05,10,2.38
NSA938421-02,10,3.4
8630-01A,10,3.4
ABS1339D01,1,1.496
ABS1339D05,1,2.125
NAS1399CW3A2,10,1.0285
NAS1399CW3A3,10,1.19
22125BC050062L,10,7.8115
22125BE060024L,1,8.7975
22125BE060016L,10,4.25
22125BE060034L,10,6.7065
22125BE080036L,10,7.3865
22125BE080040L,5,9.18
22125TK050018X,10,5.44
22125TK060022X,2,15.691
22125CE050012,10,5.202
22125CE050014,10,0.8245
22201BE060019L,1,2.38
22201TK050011X,2,13.039
22201TK050012X,2,12.886
22201TK050020X,1,12.461
L22201-50-20TKX,1,12.461
22201TK050018X,10,9.248
22201TK050029X,2,13.005
22201TK060010X,2,11.3305
22201TK060024X,10,10.064
22201TK060044X,1,5.8735
L22201-60-44TKX,1,5.8735
22208TK040010X,5,5.542
22208TK040012X,5,7.8285
22208CM050014,2,9.469
22129BC050034L,1,16.6515
22129BC080082L,1,10.472
22126BC060030L,1,12.104
22126TK050014X,2,11.4495
22293AG020010U,2,20.1365
L22293-20-10AGU,2,20.1365
22220BE050008L,2,12.8265
ASQ1BC030006UL,2,10.591
51211-30-6BCL,2,10.591
22461CC120,2,14.3225
L22461-120CC,2,14.3225
21215DC2414J,200,0.2295
L21215-24-14DCJ,200,0.2295
21217DB2407,200,0.1275
L21217-24-7DB,200,0.1275
21217TB2406,100,0.629
L21217-24-6TB,100,0.629
22719BC040023L,5,5.9755
22719BC060072L,1,66.4105
A0040F040-150C,20,1.241
52502F040-150C,20,1.241
22731TK050018X,2,42.5595
22731TK060024X,2,31.824
22731TK050021X,1,46.903
22731TK060040X,1,27.5995
22731TK060059X,1,42.092
22731TK080043X,1,40.749
22731TK080050X,1,44.064
22731TK080044X,1,40.29
22731TK080072X,1,39.253
23118CA040,20,2.5925
L23118-40CA,20,2.5925
23118CA080,10,2.992
53110-050,50,0.7395
5311-050,50,0.7395
984427DG18D,10,2.414
984427-180DG,10,2.414
ASNA0024-017-2,10,1.717
57110-017-2,10,1.717
16X8-2X0-6,10,1.717
NSA5319-07-055,100,0.17
5319-07-055,100,0.17
E4X55,100,0.17
PR5-28148,1,200.2345
NSA55193-103,2,17.1445
55193-103,2,17.1445
2600-3K,2,17.1445
NSA55193-107,2,12.0785
ECS2012.10,2,12.0785
55193-107,2,12.0785
2600-7K,2,12.0785
NSA55193-109,2,15.555
55193-109,2,15.555
2600-9K,2,15.555
NSA55193-111,2,16.7875
55193-111,2,16.7875
2600-11K,2,16.7875
NSA55133-006,2,16.0735
55133-006,2,16.0735
2600-6SW,2,16.0735
ASNA0021-35G20,10,4.318
A0021-35G20,10,4.318
DHS443-152.81,1,8.5
2X10-64C8,10,9.1885
10X2-80V013A,10,9.1885
EN4165A12-201AB,1,12.5715
MBBN3330U1220SA,1,12.5715
DMC-M12-20BA,1,12.5715
EN2997KE3C12,1,150.79
85007-060-010S8,1,6.1625
ASNA3770D100-2,1,25.2025
406001M,1,25.2025
ASNA0270-1009S,1,25.2025
4060010,1,25.2025
PLGA4060010,1,25.2025
EN2023R12E,1,39.3805
RE12R,1,39.3805
23201AM0210L,10,5.287
23201AM0160T,100,0.272
L23201-16AMT,100,0.272
22201TK080025X,1,14.535
A0019TD09154N1,1,120.0625
N5-9-41-1-2-1M,1,120.0625
DHS613-211.25,1,97.665
DHS613-211-25,1,97.665
L20-0-3,1,97.665
ASNA2050DXJ4819,1,0.357
ECS2151DXJ3207,100,0.2125
ECS2151DXJ3216,100,0.068
ECS2152DXJ2406,1000,0.0935
ECS2152DXJ2408,1000,0.034
ECS2152DXJ3209,1000,0.136
EN2138-12020,1,10.37
EN2949-100,5,4.5985
A0023C06R15N-W,1,58.6245
55701C06R15N-W,1,58.6245
A0023C06R15NW,1,58.6245
A0023C08R30N-W,1,87.856
55701C08R30N-W,1,87.856
51453C8R30N-W,1,87.856
EN4165F15,10,4.4965
611405104,10,4.4965
EN4165F17,10,6.97
EN4165M14P4,1,142.3495
MBBN3330M805220,1,142.3495
EN4165M14R4,1,62.2455
ASNA0033H150,2,11.475
FX08M110-150HJ,2,11.475
FX08M130-150HJ,2,11.475
FX08M130-150KJ,2,11.475
EN4165M6A400,1,76.3215
MBBN3330MD80S00,1,76.3215
EN4165M0A400,1,58.8625
EN4165P10,5,5.729
MBBN3330-20-07,5,5.729
EN4165P07,5,5.729
EN3645-W5C,1,64.821
EN3645W5C,1,64.821
E0737N64127,1,6.6895
EN6049-006-05-5,50,6.732
EN6049-006-08-5,20,9.979
E0718-20-30,3,2.5245
ASNE0718-20-30,3,2.5245
NSA9374942030,3,2.5245
NSA55182-0A,5,37.74
55182-0A,5,37.74
4002-0S,5,37.74
EN3660-062F13C,1,151.708
EN4165R02,2,11.9765
732-8021-02 B,2,11.9765
EN2023R10L,1,32.623
RL10R,1,32.623
ETW10V,1,32.623
EN2023R20L,1,54.9185
XRL20R,1,54.9185
EN2023R10E,1,31.314
RE10R,1,31.314
ETN10V-20,1,31.314
23202AM0120T,50,3.145
L23202-12AMT,50,3.145
NSA935504-02,2,2.312
935504-02,2,2.312
NSA93550402,2,2.312
ASNE0689-01,50,0.731
ASN-E0689-01,50,0.731
E0689-01,50,0.731
E0688-04,50,1.7085
ASN-E0688-04,50,1.7085
ASNE0688-04,50,1.7085
ASNE0689-02,20,1.3005
ASN-E0689-02,20,1.3005
E0689-02,20,1.3005
ASNE0689-03,100,0.85
ASN-E0689-03,100,0.85
E0689-03,100,0.85
ASNE0689-05,100,1.9125
ASN-E0689-05,100,1.9125
E0689-05,100,1.9125
EN2367-14008,1,0.272
6939-2004,1,65.9685
6939 2004,1,65.9685
E0043-5D11P,5,0.561
E0043-6C0P,10,2.3035
111-12430,10,2.3035
NSA55193-106,1,85.0595
55193-106,1,85.0595
2600-6K,1,85.0595
ASNE0608-02,20,1.5045
DHS515-102-85,20,1.5045
E0608-02,20,1.5045
DHS751-111.04,10,4.1225
DHS751-111-04,10,4.1225
22125BC030008L,10,1.751
9801030814,10,1.751
22125BE060018L,1,2.4225
22125BE060032L,2,12.444
22125TK050022X,2,20.179
22125TK050034X,10,3.383
22125TK060026X,1,12.478
22201TK050013X,5,2.159
22201TK060007X,2,13.1495
22201TK060030X,1,10.455
22208TK050020X,1,14.5945
22208TK050018X,1,9.1885
22201CM050006E,1,51.51
22129BE060022L,1,16.3285
22126BC040024L,10,4.25
22126BE060032L,2,5.423
22209TK060020X,1,30.906
PA6/6M5X10,200,0.765
22272TK040020X,1,6.6725
A0085BC050016L,1,6.069
22256TK050010X,5,8.2535
A0086CM050016,1,63.75
A0086CM050014,1,5.185
22232BE060016L,1,7.0295
A0164TK060S026X,1,10.4125
22437CC060,2,12.2995
22719TK040024X,2,15.1725
22731BC060060M,10,13.5575
22731BE060012M,2,28.883
L22731-60-12BEM,2,28.883
22731TK080047X,1,46.546
23142AG120LE,10,5.95
L23142-220AGL,10,5.95
ASNA0265-140,1,27.812
ASNA0265-160,1,21.3265
ASNA0265-200,1,18.666
DHS613-100.48,2,55.76
BO65081DEA,2,55.76
SO20002-8,1,16.2605
ASNA3770D80-2,5,19.8135
PLGA3430010,5,19.8135
N250EA12,100,0.272
N800D12-12-5,100,0.272
EN3645-F3B0,1,134.9035
EN3645F3B0,1,134.9035
660-024M11S5-05,1,134.9035
EN3645-F3C0,1,46.4185
EN3645F3C0,1,46.4185
EN3645-F3G0,1,52.5895
D38999/33F21R,1,52.5895
EN3645F3G0,1,52.5895
C2BT8833-A41,1,146.2935
ASNA0033-150,2,9.401
DHS756-132A1065,5,4.063
DHS756-132-34,5,4.063
DHS756-132.34,5,4.063
NPE370,5,11.8405
DHS756-132B1085,5,7.548
DHS756-132-158,5,7.548
DHS756-132.158,5,7.548
DHS756-132A1090,10,7.0975
DHS756-132.30,10,7.0975
DHS756132A10110,2,12.07
DHS756-132-33,2,12.07
DHS756-132.33,2,12.07
CS125-5M12MCCR,1,22.9245
CS125-5M-12CCR,1,22.9245
DHS772-200.60,1,85.731
D1461KV016AA,1,85.731
DHS772-200-60,1,85.731
DHS751-152.30,1,13.328
DHS751-152-30,1,13.328
85007-090-A20,1,0.561
85007-090A20,1,0.561
245-L80X8,1,11.713
DHS613-211.16,1,76.704
DHS613-211-16,1,76.704
L10-0-3,1,76.704
SO21021-8,1,28.0245
SO21521-8,1,38.012
SO22021-8,1,318.427
SO22621-8-A8,1,19.618
SO23021-8,1,40.5705
CB9174V3-6,1,1.411
ABM100-S6-C69,50,2.0145
ECS0754QF08AA,1,280.9165
ECS0754QF08A,1,280.9165
173-900361-00,1,280.9165
ASN-A0071-50DGJ,1,12.3845
ASNA0071-50DGJ,1,12.3845
53103-50DGJ,1,12.3845
ASN-A0071-80DGJ,1,10.9395
ASNA0071-80DGJ,1,10.9395
53103-80DGJ,1,10.9395
ASN-A0271-80DGJ,1,10.9395
7452-1,1,104.669
ECS2245.10,1,43.3925
EN4165M6A200,1,57.834
NSA935510-07,1,7.276
EN4165M14P2,1,62.1095
YEA.270.0183,1,164.441
YDA.210.0445,1,210.7745
YDA.210.0447,1,214.2255
YDA.210.0448,1,188.003
YDA.210.0450,1,205.037
E0043-4A5P,1,0.204
E0043-4A6P,1,0.204
E0043-4A4P,1000,0.051
E0043-4A7P,1,0.204
E0043-4A1P,1000,0.136
E0043-4A8P,1,0.2125
ECS0771-01,1,15.3935
22201TK050010X,1,11.764
22201TK050014X,2,11.4155
A0099CM050018,1,16.9405
1722,1,316.3275
1723,1,344.3605
YDA.210.0584,1,101.8555
42325-162,1,3873.4755
EN3645-F5C,1,55.3095
EN3645F5C,1,55.3095
EN3645-F5D,1,56.1085
EN3645F5D,1,56.1085
ECS0777AC1NW1C,1,111.0525
ECS0777DB3NW2C,1,177.5395
AS3209-123,1,5.9585
M83536\6-022M,1,180.6165
M38999\10-14B,1,52.5215
M83536\10-024M,1,232.1605
M300-D4N-003,1,232.1605
316 203 DP 28VCC,1,232.1605
22209BE060010L,1,24.7945
AS3209-018,10,4.1055
AS3209-019,1,4.148
AS3209-026,20,1.7765
AS3209-120,1,5.3465
M83248/1-120,1,5.3465
AS3209-111,20,3.6125
ECS2271BH060N,1,47.668
ECS2271BH100N,1,65.637
ECS2271BH080N,1,15.47
ECS2271BH140N,1,193.0095
ECS2271BH120N,1,130.934
ECS2271BH200N,1,242.8875
AS3209-151,5,6.171
AS3209-112,10,3.621
AS3209-121,1,5.5675
AS3209-020,1,3.264
AS3209-031,1,3.774
AS3209-032,1,3.9865
AS3209-116,10,3.9355
AS3209-117,20,4.7345
AS3209-119,5,3.9865
AS3209-124,1,4.182
AS3209-128,10,5.6355
AS3209-133,10,5.967
AS3209-139,1,6.426
AS3209-140,1,6.5705
AS3209-157,1,31.059
AS3209-158,5,33.0225
AS3209-162,1,37.8845
AS3209-167,1,9.8175
AS3209-176,1,8.7805
AS3209-213,1,4.726
AS3209-217,1,6.562
AS3209-220,1,5.559
AS3209-249,1,9.0695
L214M10X2001,1,9.52
L214M1087201,1,9.962
AS3209-118,1,5.2445
EN3645-F5B,1,111.758
EN3645F5B,1,111.758
ABS1547-003A01N,1,321.742
FK7-DSB16,1,21.896
EN2367-18012,50,0.34
22209BE060008L,1,2.0825
EN3645-F3D0,1,120.649
EN3645F3D0,1,120.649
EN4165-1NL,1,4.5305
3140 12 00,1,28.6535
3180 12 00,1,16.3965
3102 12 00,1,19.1845
3106 12 00,1,16.4475
YDA.210.0773,1,203.9065
RACCORD ANEMOMETRIQUE,1,203.9065
ASN55196A004,1,11.4665
ECS0803-10,1,111.588
ECS0803-15,1,14.1185
ECS0803-20,1,50.439
ECS0803-25,1,52.904
ECS0792A012A,1,2.618
ECS0792A024A,1,3.5615
ECS0792A036A,1,3.8845
NSA934901-19,1,508.062
22126BE060018L,1,17.1955
22126BE060020L,1,6.1285
ECS0731W34T9L,10000,0.221
ECS2336.0750X,1,12.087
SO22721-8,1,38.7005
ECS2334BE100M,1,3.689
AS3209-148,1,5.6185
ECS0815-A,1,9.9365
64BCR101,1,371.314
WS118 S,1,0.969
RS118 S,1,0.969
ECS2330A05014,1,19.3035
ECS2330A05030,1,58.7435
ECS2330A06014,1,11.798
ECS2330A06017,1,16.133
ECS2330A06018,1,63.7245
ECS2330A06016,1,21.641
ECS2330A06020,1,14.229
ECS2330A06022,2,60.469
ECS2330A06028,1,64.4385
ECS2330A08022,1,14.7305
ECS2330A0822,1,14.7305
ECS2330A10028,1,94.435
ECS2330A08025,1,76.8995
ECS0821-FM,1,58.6415
ECS0821-000,1,61.4635
ECS0821-NAV1,1,58.6415
ECS0821-NAV2,1,58.6415
ECS0821-PA,1,58.6415
55-06-PA,1,58.6415
ECS0821-DF,1,58.6415
ECS0821-SAT,1,58.6415
ECS0821-DME1,1,58.854
ECS0821-DME2,1,58.854
ECS0821-VHF2,1,58.6415
ECS0821-VHF1,1,61.727
AC832-8,1,4.522
ECS0821-ADF,1,58.854
ECS0821-MKR,1,58.1315
ASNA0033-382,1,14.518
EN2364040010,1,24.2505
85007-095-015,1,0.442
ECS0821-VUHF,1,60.656
62862,1,0.1275
ECS2331A060,1,50.66
ECS2365TK05S14X,1,11.8745
ECS2365TK05S16X,1,12.9115
ECS2365TK05S18X,1,13.3025
ECS2365TK05S20X,1,13.0645
ECS2365TK05S22X,5,10.336
ECS0821-DME,1,58.6415
A0083BE060006L,1,6.7065
22232BE060012L,1,13.0475
ECS2332-100,1,9.656
ECS2332-100ADL,1,9.656
ECS2332-090,1,61.1915
ECS2332-090ADL,1,61.1915
ECS2332-120,1,18.9295
ECS2332-120ADL,1,18.9295
ECS2332-140,1,19.295
ECS2332-140ADL,1,19.295
ECS2332-160,1,38.1055
ECS2332-160ADL,1,38.1055
CA04707A,1,226.219
ECS2365TK05S24X,1,21.964
ECS2365TK05S26X,1,13.566
EN3645-F5A,1,86.2155
22125BE080042L,1,7.2505
ECS2365TK05S36X,1,18.5215
921,1,731.3655
79252390,1,1.445
ECS0858-01,1,209.746
22126BE080044L,1,15.6315
AA03087A,1,57.46
ECS0856-03S,1,138.8305
ECS0856-03,1,138.8305
NSA931130-03S,1,138.8305
ECS0856-10S,1,98.9655
ECS0856-10,1,98.9655
ECS0856-16S,1,138.5245
ECS0856-16,1,138.5245
NSA931130-16S,1,138.5245
ECS0856-15S,1,213.1885
ECS0856-15,1,213.1885
NSA5592-01,1,6.205
NSA5592-02,1,31.042
ECS2365TK05S10X,1,12.3335
ECS2033.51,1,276.3945
ECS2290BH060N,1,5.746
ECS2290BH080N,1,11.679
ECS2290BH100N,1,11.713
6707152800,1,29405.376
4000504-0301,1,29405.376
6707900401,1,226.5845
20687,1,226.5845
20687A,1,226.5845
710,1,226.5845
6752600100,1,334.1435
831-63-000A,1,334.1435
AN6287-1.,1,334.1435
34926,1,334.1435
31602511750,1,274.431
3160S25-11-750,1,274.431
330A76078320,1,62.866
330A76-0783-20,1,62.866
332A27190024,1,29.75
332A27-1900-24,1,29.75
332A27226520,1,171.1135
332A27-2265-20,1,171.1135
332A34106400,1,3750.37
332A34-1064-00,1,3750.37
332A61516220,1,47.515
332A61-5162-20,1,47.515
332A72284500,1,678.6655
332A72-2845-00,1,678.6655
341A25104003,1,83.402
341A25-1040-03,1,83.402
31307611005,1,83.402
350A00025120,1,22.5335
350A00-0251-20,1,22.5335
350A00025720,1,18.2495
350A00-0257-20,1,18.2495
350A11124001,1,297.8655
350A11-1240-01,1,297.8655
350A21121820,50,0.85
350A 21 1218 20,50,0.85
350A21-1218-20,50,0.85
350A23103023,10,7.055
350A 23 1030 23,10,7.055
350A23-1030-23,10,7.055
350A27161720,1,111.86
350A27-1617-20,1,111.86
350A27161820,1,174.811
350A27-1618-20,1,174.811
350A31188800,1,250.682
350A31-1888-00,1,250.682
350A57502020,1,29.07
350A57 5020 20,1,29.07
350A57-5020-20,1,29.07
350A72465000,1,161.092
350A72-4650-00,1,161.092
350A72466000,1,298.6815
350A72-4660-00,1,298.6815
365A12601420,1,30.8465
365A12-6014-20,1,30.8465
365A12601421,1,43.0525
365A12-6014-21,1,43.0525
365A12601422,1,46.8265
365A12-6014-22,1,46.8265
365A12601424,1,29.6565
365A12-6014-24,1,29.6565
365A12601423,1,54.094
365A12-6014-23,1,54.094
365A12601425,1,22.644
365A12-6014-25,1,22.644
365A12701520,1,47.94
365A12-7015-20,1,47.94
365A12701700,1,56.7885
365A12-7017-00,1,56.7885
365A21826622,1,102.3655
365A21-8266-22,1,102.3655
365A27316620,2,29.0785
365A27-3166-20,2,29.0785
365A27316720,1,12.8095
365A27-3167-20,1,12.8095
365A27381120,1,45.9
365A27-3811-20,1,45.9
365A27390321,2,17.4335
365A27-3903-21,2,17.4335
365A32383820,1,953.5215
365A32-3838-20,1,953.5215
365A33110120,10,8.3215
365A33-1101-20,10,8.3215
365A33214520,1,29.614
365A33-2145-20,1,29.614
365A33214521,1,31.5775
365A33-2145-21,1,31.5775
365A33214522,1,29.5375
365A33-2145-22,1,29.5375
365A33216620,5,12.6735
365A33-2166-20,5,12.6735
365A33216720,1,45.9255
365A33-2167-20,1,45.9255
365A33216820,1,46.512
365A33-2168-20,1,46.512
365A59102620,2,36.1505
365A59-1026-20,2,36.1505
365A61173000,1,671.959
365A61-1730-00,1,671.959
365A61180705,1,68.9605
365A61-1807-05,1,68.9605
365A61331020,1,94.299
365A61-3310-20,1,94.299
365A75222620,1,162.6985
365A75-2226-20,1,162.6985
365A75235020,2,60.435
365A75-2350-20,2,60.435
366A21117124,100,0.8755
366A21-1171-24,100,0.8755
366A 21 1171 24,100,0.8755
366A21117125,50,1.258
366A 21 1171 25,50,1.258
366A21-1171-25,50,1.258
366A75324900,1,618.2475
366A75-3249-00,1,618.2475
366A 75 3249 00,1,618.2475
702A30111020,1,336.3365
702A30-1110-20,1,336.3365
704A33220046,1,1290.198
A0507,1,1290.198
704A33220049,1,1111.443
Z8441,1,1111.443
704A33633174,10,162.0695
704A33-633-174,10,162.0695
704A34114056,1,954.9155
EMRT6SA6G,1,954.9155
EM/RT6SA6G,1,954.9155
704A34114057,1,860.931
EMRT6SA5G,1,860.931
EM/RT6SA5G,1,860.931
704A34310007,1,1491.971
704A34-3100-07,1,1491.971
5027730,1,1491.971
A 5027730,1,1491.971
704A34542012,1,32.0535
FA3380 2,1,32.0535
FA3380-2,1,32.0535
704A34629035,1,717.0175
50519001,1,717.0175
704A34652001,1,266.7045
923 A 8 3,1,266.7045
923A8 3,1,266.7045
923A8-3,1,266.7045
PR4688,1,266.7045
VBR3422,1,266.7045
704A35332008,1,909.925
21 4B,1,909.925
21-4B,1,909.925
21-4,1,909.925
214B,1,909.925
704A35333032,1,802.2385
21-5E,1,802.2385
21 5E,1,802.2385
704A35334008,1,1697.0335
9599 607 12352,1,1697.0335
9599-607-12352,1,1697.0335
9.59961E+11,1,1697.0335
ANT140A,1,1697.0335
704A35335002,1,417.6985
DMN1-70-1,1,417.6985
DMN170-1,1,417.6985
DMNI70-1,1,417.6985
704A35336004,1,1592.9765
3101-80A,1,1592.9765
704A35336006,1,796.093
3117-82,1,796.093
311782,1,796.093
704A35336007,1,1104.0735
3119-82,1,1104.0735
704A35-336-007,1,1104.0735
704A36420002,1,330.8455
280C,1,330.8455
704A37641095,1,5521.6255
64191 222 1,1,5521.6255
64191-222-1,1,5521.6255
704A41120126,1,7260.088
071804-007-0009,1,7260.088
704A41816067,1,37164.431
42325-803,1,37164.431
42325803,1,37164.431
704A41816068,1,222.394
704A41-816-068,1,222.394
42325-779,1,222.394
42325779,1,222.394
704A41816069,1,15360.3585
42325-708,1,15360.3585
42325708,1,15360.3585
704A41816071,1,1867.28
44301-440,1,1867.28
44301440,1,1867.28
704A41816095,1,5691.3025
80049010,1,5691.3025
704A41816097,1,290.479
60081629,1,290.479
704A41816098,1,326.0515
60081627,1,326.0515
704A43691031,1,105.3575
DR2516A00,1,105.3575
704A43691034,1,6153.0055
RU2516A01,1,6153.0055
704A45310108,1,14835.3985
NPX138N200,1,14835.3985
704A45330020,1,3200.0545
622 7383 001,1,3200.0545
622-7383-001,1,3200.0545
ANT462A,1,3200.0545
704A45337043,1,1073.261
S67-1575-145,1,1073.261
704A45361071,1,3161.728
ERU50-001,1,3161.728
ERU50,1,3161.728
704A45610028,1,7313.9695
1616-055-12,1,7313.9695
704A45737060,1,5202.7395
503-22,1,5202.7395
5032228NV,1,5202.7395
50322NV,1,5202.7395
503-22-28NV,1,5202.7395
704A45754029,1,16206.559
91000132,1,16206.559
1.00602E+11,1,16206.559
100-602443-000,1,16206.559
704A45756030,1,16145.9455
36142781619,1,16145.9455
3614278-1619,1,16145.9455
704A45758030,1,2596.7415
4000525 4512,1,2596.7415
4000525-4512,1,2596.7415
AA4512A,1,2596.7415
704A45758099,1,2900.387
704A45-758-099,1,2900.387
STSISATANT,1,2900.387
STS-ISAT-ANT,1,2900.387
704A45807117,1,33178.1945
100-601967-108,1,33178.1945
704A45813046,1,29939.822
822-1579-001,1,29939.822
704A46811039,1,13778.3215
822-1468-110,1,13778.3215
822-1468-310,1,13778.3215
704A47133276,1,3870.1435
6233C-10,1,3870.1435
6233CM16,1,3870.1435
704A47133295,1,2723.2215
FE1866,1,2723.2215
704A47313017,1,1167.084
1007KCA1,1,1167.084
704A47640015,1,6046.441
64279 508 2,1,6046.441
64279-508-2,1,6046.441
704A47740005,1,6384.231
1J1989-1,1,6384.231
1J2831,1,6384.231
1J1989 1,1,6384.231
7052A3521001,1,38.522
161-10852-990,1,38.522
16110852990,1,38.522
16110862990,1,38.522
7052A3652018,1,182.0105
7052A3652052,1,110.33
706A31213043,1,872.3125
706A31-213-043,1,872.3125
7448-1,1,872.3125
706A31213055,1,779.297
7496-1,1,779.297
706A31213056,1,866.524
6955-4,1,866.524
706A31690022,10,17.8415
VI3700,10,17.8415
706A31819005,1,67.541
98246,1,67.541
BLC3R13NNW-18,1,67.541
706A32119007,5,166.872
P070505,5,166.872
P990310-TYPE 3/3ET,5,166.872
706A32713003,1,44.1065
290606-AU4G1,1,44.1065
706A35341001,1,271.7195
DMH21-1,1,271.7195
706A35341002,1,236.691
DMH24-1,1,236.691
706A35341003,1,1160.998
7-40B,1,1160.998
706A36103002,1,940.3635
8080-2,1,940.3635
48080-2,1,940.3635
8080-1,1,940.3635
706A36103001,1,292.2385
8162-2,1,292.2385
8162-1,1,292.2385
706A45610006,1,4525.944
105-300-02,1,4525.944
M112A0101203,1,9.9705
M112A0101208,1,11.6875
M112A0101213,1,23.6895
M112A0101221,1,11.4325
M112A0101247,1,45.866
M112A0101250,1,12.189
M112A0101262,1,39.9245
M112A0101264,1,34.748
M112A0102210,1,38.216
M112A0102218,1,40.1795
M112A0102211,1,38.454
M112A0102219,1,40.579
M112A0102241,1,32.3595
M112A0102242,1,32.3595
M112A0102248,1,36.907
M112A0102250,1,32.3595
M112A0102258,1,31.9175
M115A1230201,1,24.939
M115A1250202,1,35.802
M115A1671203,1,24.9815
M115A1671204,1,24.9815
M115A1671205,1,23.9105
M115A1671206,1,24.7945
M115A1671207,1,24.9815
M115A1671208,1,24.9815
M115A1671209,1,23.9105
M115A1673205,1,89.9385
M115A1673207,1,47.6085
M115A1673206,1,47.6085
M115A1673208,1,45.3645
M115A1673210,1,47.6085
M212A00T0001,1,108.851
N9178001,1,108.851
9663.024,1,108.851
M212A50T0001,1,47.6595
2114502,1,47.6595
M212A7002206,1,185.657
M212A7100103,1,2978.1875
M212A7100203,1,59.6785
M212A7100212,1,128.027
M215A10A0001,1,5854.5535
AE1112G00,1,5854.5535
M215A10A1002,1,1781.0645
U2042,1,1781.0645
M215A10T0002,1,2697.628
200J16,1,2697.628
M216A10T0001,1,44.846
K4543,1,44.846
M216A10T0003,1,111.282
95358,1,111.282
M216A10T0004,1,40.5535
L0970,1,40.5535
M223A60A1002,1,9566.478
FP682-22,1,9566.478
M232A20A1001,1,19302.378
822-2993-110,1,19302.378
M234A10A2001,1,18502.3835
AMU50-001,1,18502.3835
M252A3011203,1,68.102
M253A20T1001,1,286.3395
AVL428-1,1,286.3395
M253A20T1004,1,395.8195
AVL429-3,1,395.8195
M254A60T0001,1,170.289
