part_number,quantity,guide_price
52358BD080N,2,16.5155
8SF5009M,2,16.5155
52358CCM050E,10,10.3785
22595-050C,10,10.3785
52360CBD040N,10,3.332
52360BD040N,10,3.332
4SF6009M,10,3.332
52360CBD050N,10,3.74
52360BD050N,10,3.74
5SF6009M,10,3.74
55S15,10,3.6805
57303-100,10,2.958
NSA573-03-100,10,2.958
7007-148,2,20.8675
4700711480,2,20.8675
81811-050,20,2.754
5330CA-BSA5-20A8,20,2.754
81811-060,10,2.822
BS-A6 20A8,10,2.822
300-304-2261-41,10,2.822
84904T125,3,60.061
AS41088-125,3,60.061
EFWRAP12-2,3,60.061
85007-090-015,100,0.221
DA90-110-15,100,0.221
984427DG12D,10,1.6065
993101-205-5,5,7.14
993303-104-4,10,5.525
993303-108-8,1,7.9815
993303-125-5,10,7.9475
993303-155-5,10,8.653
993303-185-5,10,8.84
993303-205-5,1,9.588
993503-004,1,21.6495
993303-255-6,2,11.033
993503-005,2,21.59
993503-008,1,15.453
993503-055,10,7.1655
EN2367-14020,10,0.34
A0164TK050S014X,10,7.3185
328163,10,6.0095
E0517-01,20,1.3345
ASNA0078E401,20,2.1675
CR3523-4-01,20,2.1675
ASNA0078C401,20,2.1675
22201BE080012L,10,7.0465
L22201-80-12BEL,10,7.0465
ASNA0077A402,20,3.995
CR3212-4-2,20,3.995
81810-110-23B7,5,11.5855
R11PB7013,5,11.5855
13-6X2-7-23B7,5,11.5855
EN2997S61005AN,1,102.0085
983-6S1005PNL,1,102.0085
A0164TK050S016X,10,5.6355
A0164TK050S010X,10,5.304
EN3155-009F2222,50,0.9265
EN3155009F2222,50,0.9265
NSA937901M22-05,5,33.541
937901M2205,5,33.541
NSA937901M2205,5,33.541
E0566-20-01,1,52.173
20808SP005,1,52.173
EN2367-14014,20,0.289
A0164TK050S012X,10,5.4655
M39029/92-531,5,13.396
M39029-92-531,5,13.396
DHS715-113.160,1,50.7195
DHS715-113-160,1,50.7195
8630-37S015,1,50.7195
APCC37SSP049,1,50.7195
ASNA0045BC100L,5,12.58
10PCR106,5,12.58
PCR106,5,12.58
SNACH100BCL,5,12.58
52347-100BCL,5,12.58
ASNA0045-100BCL,5,12.58
ASNA0045BC080L,10,6.035
SNAC-H080BCL,10,6.035
52347-080BCL,10,6.035
ASNA0045-080BCL,10,6.035
8PCR106,10,6.035
81811-080,10,3.417
BSA8,10,3.417
BSA8PC851A,10,3.417
81810-070-23B7,5,8.789
81810-70-23B7,5,8.789
EN3155-019F2018,10,0.901
6492B20-00,10,0.901
6492B20-18,10,0.901
EN3155019F2018,10,0.901
NSA938152SA2000,10,0.901
ASNA0033-082,2,6.63
MINOX3,2,6.63
55220-062-082,2,6.63
ASNA0033-097,1,7.1485
MINOX4,1,7.1485
55220-077-097,1,7.1485
ASNE0608-01,20,1.1985
E0608-01,20,1.1985
E0605ATC,1,43.9195
ASN-E0605ATC,1,43.9195
E0080-01-08C,1,22.4825
6150RDS08,1,22.4825
EN3407R030007B,100,0.0255
EN3908-01,1,1.564
MBBN3029A,1,1.564
ASNA0078A401,100,0.7565
54222-401-11,100,0.7565
54222-401.11,100,0.7565
A0078A401,100,0.7565
ASNA0078B401,100,0.7565
CR3213-4-01,100,0.7565
CR3213-4-1,100,0.7565
CR2163-4-1,100,0.7565
ASNA0272-100,1,15.232
E0080-02-16C,1,39.7545
6150RCS16,1,39.7545
ASNA0021-25G08,10,2.7795
A0021-25G08,10,2.7795
25G08,10,2.7795
ASNA0254B004,1,15.7845
993105-255-5,5,10.183
ASNA0227-05030C,1,23.035
106-050-030AV,1,23.035
SCE106-05030AV,1,23.035
A0227-05030C,1,23.035
A0220TK050026X,5,10.6505
DIN65398B06D,1,9.622
E0043-5A0P,100,0.051
EN2367-23020,200,0.4845
E0688-01,20,0.8755
ASN-E0688-01,20,0.8755
ASNE-0688-01,20,0.8755
ASNE0688-01,20,0.8755
E0043-2C0P,100,0.459
E0043-4C0P,100,0.136
111-01960,100,0.136
E0043-1C0P,100,0.0935
111-05060,100,0.0935
E0043-5C0P,100,0.1785
T30R-W-BK-C1,100,0.1785
N7M00777241,100,0.1785
E0043-7C0P,50,0.476
AS3209-013,10,4.3775
M83248/1-013,10,4.3775
MS9388-013,10,4.3775
E0688-00,20,0.765
A0220TK050016X,2,9.2565
ASNA0220TK050016X,2,9.2565
M85049/38-9W/STRAIN RELIEF ,1,38.6665
M85049-38S09W,1,38.6665
M85049/38-09W,1,38.6665
22437BC080L,10,8.8655
L22437-80BCL,10,8.8655
A0023C06R35N-W,2,82.1355
A0023S06R35N-W,2,82.1355
84904T075,30,53.159
84904T075-1200,30,53.159
EWFRAP7-5,30,53.159
AS41088-075,30,53.159
ASNA0044BC120L,2,13.9315
12TCR106,2,13.9315
SNAC L120 BCL,2,13.9315
52346-120BCL,2,13.9315
ASNA0044-120BCL,2,13.9315
ASNA0044BC080L,2,7.888
8TCR106,2,7.888
52346-080BCL,2,7.888
ASNA0044-080BCL,2,7.888
8TCR 106,2,7.888
ASNA0078A403,5,5.1935
CR3213-4-3,5,5.1935
A0078A403,5,5.1935
HC3213-4-03,5,5.1935
HC3213-04-03,5,5.1935
EN2367-23032,100,0.5695
MS35265-45,10,4.8195
ASNA0044BC060L,2,6.018
6TCR106,2,6.018
52346-060BCL,2,6.018
ASNA0044-060BCL,2,6.018
SNACL060BCL,2,6.018
AS3209-152,1,8.908
MS9388-152,1,8.908
M83248/1-152,1,8.908
EN2367-18014,50,0.34
AS3209-012,20,2.2355
9520010909,20,2.2355
MS9388-012,20,2.2355
M83248/1-012,20,2.2355
AS3209-016,1,3.3745
MS9388-016,1,3.3745
22451BC060L,20,4.2585
L22451-60BCL,20,4.2585
EN3767-025004,5,0.6205
DIN65552-2504D,5,0.6205
EN3155-009F2020,10,0.986
EN3155009F2020,10,0.986
MS27490-20,10,0.986
M39029/56-351,10,0.986
E0546DZ2000,10,0.986
EN3155-003F1616,100,0.9775
EN3155003F1616,100,0.9775
M39029/57-358,100,0.9775
5100-101-0016,100,0.9775
EN3767-025002,10,3.23
DIN65552-2502D,10,3.23
EN3155-003F2020,20,0.748
EN3155003F2020,20,0.748
M39029/57-357,20,0.748
ASNA0033-011,5,2.686
MICROFLEX1,5,2.686
55220-007-011,5,2.686
NAS1149F0532P,50,1.683
AN960-516L,50,1.683
AN960516L,50,1.683
ASNA0045BC120L,5,16.0395
52347-120BCL,5,16.0395
ASNA0045-120BCL,5,16.0395
12PCR106,5,16.0395
EN2997S01005BN,1,43.928
NAS1919C04S02U,10,1.1985
1919C04S02,10,1.1985
EN2138-08016,10,2.159
EN2138-08010,20,2.108
23119CA060,10,3.5275
NSA937901M16-04,1,20.5955
001115-304-02,1,20.5955
NSA937901M1604,1,20.5955
DHS713-113.14,1,20.5955
111530402,1,20.5955
ASNA0320-05030A,1,25.9335
EN3155-015F2020,20,0.748
EN3155015F2020,20,0.748
170420202,20,0.748
EN3155-014M2020,10,0.7395
EN3155014M2020,10,0.7395
M39029/64-369,10,0.7395
0017-1420-102,10,0.7395
EN4129-050003,5,6.222
ASNA0269-050003,5,6.222
NAS1919C04S03U,10,1.36
1919C04S03,10,1.36
NSA57304-323DHJ,20,3.723
57304-323DHJ,20,3.723
A0164TK040S008X,1,7.004
A0164TK040008X,1,7.004
A0164TK04008X,1,7.004
A0164TK040S016X,10,4.998
A0164TK040016X,10,4.998
ASNA0024-025-2,100,0.9775
"20X10,2X0,8",100,0.9775
57110-025-2,100,0.9775
EN3767-025006,50,0.765
DIN65552-2506D,50,0.765
EN2138-05010,50,0.527
NAS1921C04S03U,10,1.2325
1921C04S03,10,1.2325
NAS1921C04S03,10,1.2325
DHS751-160.04,1,3.5445
DHS751-160-04,1,3.5445
EN2138-06005,50,0.289
EN2138-06010,20,1.547
ASN52320CM050E,10,3.91
22541P050,10,3.91
5080PH105AM,10,3.91
EN3419R035009,50,0.4335
EN3407R030006B,1000,0.0085
DIN65258A30060E,1000,0.0085
NAS1921C04S04U,10,4.488
1921C04S04,10,4.488
NAS1921C04S04,10,4.488
NAS1919C04S04U,10,5.967
1919C04S04,10,5.967
ASNA0033-036,2,4.7005
MINOX0,2,4.7005
55220-024-036,2,4.7005
NAS1921C05S05U,5,2.4565
1921C05S05,5,2.4565
NAS1921C05S05,5,2.4565
NAS1921C04S02U,10,1.0965
1921C04S02,10,1.0965
M83536\2-024M,1,121.4395
M210-D4N-003,1,121.4395
M6106/27-23,1,121.4395
E0043-4D11P,1,0.2465
PLT1M76,1,0.2465
TYZ23M,1,0.2465
EN4113S08NH,10,3.8845
21S08,10,3.8845
A0021-21S08,10,3.8845
ASNA0021-21S08,10,3.8845
NAS1149DN832J,100,0.3315
AN960PD8,100,0.3315
EN2138-05005,100,0.2125
ASNA0077E403,10,2.3035
MBBN3013M3203,10,2.3035
ASNA0077C403,10,2.3035
A0220TK050020X,2,8.806
A0220TK050024X,2,10.166
ASNA0315-050012,2,3.621
NAS1921C05S07U,1,66.198
1921C05S07,1,66.198
NAS1921C05S07,1,66.198
ASNA0033-045,2,5.253
MINOX0A,2,5.253
55220-025-045,2,5.253
ASNA0027SB0502,10,3.383
ASNA0082-306Z,2,12.036
54207-190-06-1L,2,12.036
21010606,2,12.036
2401-0606,2,12.036
ASNA0082-306,2,12.036
EN2413-060032,1,93.279
NSA5319-07-040,100,2.4735
57110-010-2,20,5.2275
12-5X6-2X0-5,20,5.2275
83453001,1,205.666
83-453-001,1,205.666
83453501,1,204.204
83.453.501,1,204.204
83-453-501,1,204.204
E0710A03-00,1,47.1325
PTD-50-L-00,1,47.1325
PTD-50L00,1,47.1325
RTD-50-L-00,1,47.1325
EN2997RS60803BN,1,77.8005
EN2997S01212BN,1,73.1255
EN2997S61624AN,1,114.6395
EN3155-009F1212,50,2.1505
EN3155009F1212,50,2.1505
EN3155-009F2018,10,1.7255
EN3155009F2018,10,1.7255
EN2138-04005,10,1.496
EN3713-060,10,4.811
ASNA0260-060,10,4.811
E0710A03-01,1,91.562
PTD-50-L-01,1,91.562
E0710A02-01,1,90.4655
RTD-50-M-01,1,90.4655
ASNA0027SB0604,2,11.237
E0598MC202Z00,1,151.9205
001765-202-02,1,151.9205
ASNA0033-019,5,2.9155
182080019,5,2.9155
9562830040,5,2.9155
55220-011-019,5,2.9155
ASNA0033H157,1,9.537
MINOXMH8,1,9.537
55220H137-157,1,9.537
220KU016AA,1,84.7195
220KU01-6AA,1,84.7195
22435CF060,1,3.808
22435CF100,1,32.436
100235,1,107.933
3017655,10,5.5845
3059799,1,1512.847
MTD 01624,1,1512.847
MILR57-57B,1,1512.847
MTD60A,1,1512.847
AN4-14A,50,1.428
AN5-36A,1,14.7475
22125BC030018L,5,5.8735
22125BC050015L,10,2.8985
22125BC050042L,20,5.712
22125BC050046L,10,1.785
22125BC050050L,10,6.681
22125BC060020L,10,3.7825
22125BC050058L,10,5.202
22125BC060022L,10,4.0035
22125BC060024L,10,6.239
22125BC060030L,10,6.154
22125BC060044L,10,1.8445
22125BE060078L,2,11.475
22125BE050026L,10,6.12
22125TK050012X,2,8.653
22125TK050038X,2,12.7075
22125CE040014,2,2.057
22125CE050010,10,4.0035
DHS411-101.2100,1,31.1355
DHS411-101-2100,1,31.1355
DHS411-101.2054,1,23.494
DHS411-101-2054,1,23.494
DHS411-101.2118,1,33.218
DHS411-101-2118,1,33.218
DHS411-101.2128,1,34.6715
DHS411-101-2128,1,34.6715
DHS411-101.2034,1,18.496
DHS411-101-2034,1,18.496
DHS411-101.2042,1,19.329
DHS411-101-2042,1,19.329
DHS411-101.2044,1,20.111
DHS411-101-2044,1,20.111
DHS411-101.2154,2,93.7805
DHS411-101-2154,2,93.7805
DHS411-101.2072,1,26.877
DHS411-101-2072,1,26.877
DHS411-101.2076,1,27.455
DHS411-101-2076,1,27.455
DHS411-101.3028,1,39.6695
DHS411-101-0480,1,39.6695
DHS411-101.0480,1,39.6695
DHS411-101.3128,1,41.2335
DHS411-101-3128,1,41.2335
DHS411-101.3038,1,12.92
DHS411-101-3038,1,12.92
DHS411-101.3080,2,33.252
DHS411-101-3080,2,33.252
22201BC080102L,2,16.4645
22201BC050060L,10,7.5905
L22201-50-60BCL,10,7.5905
22208BC080052L,10,8.6445
22201BE050006L,1,8.2365
22201BE050009L,10,5.746
L22201-50-9BEL,10,5.746
22201BE050040L,2,23.443
22201BE060006L,10,5.7885
L22201-60-6BEL,10,5.7885
22201BE060007L,10,5.848
N5103511285,10,5.848
22201BE060008L,10,6.035
22201BE060011L,10,5.967
L22201-60-11BEL,10,5.967
22201BE060015L,5,7.4545
L22201-60-15BEL,5,7.4545
22201BE060022L,5,8.1345
22201BE080014L,5,12.529
22201BE080015L,2,9.9875
L22201-80-15BEL,2,9.9875
22201BE080019L,10,7.531
22201BE080079L,5,9.8345
22201BE080084L,1,15.13
22201TK060022X,2,12.325
22201BE120102L,10,15.2405
22201TK060029X,1,3.468
22201TK060066X,1,26.8175
22208CM050010,10,7.1655
22129BC100040L,1,22.8735
L22142-100-40BCL,1,22.8735
22129BC050042L,1,18.53
L22129-50-42BCL,1,18.53
22129BC050030L,10,12.631
22129BC060026L,5,14.9175
L22129-60-26BCL,5,14.9175
22129BC060062L,2,17.442
22129BC060066L,2,17.833
22129BC080054L,5,18.8445
L22129-80-54BCL,5,18.8445
22205BE050030L,10,12.988
22129BE080044L,10,10.727
22126BC050010L,10,2.6945
9802051014,10,2.6945
22126BC050016L,10,3.417
22126BC050018L,10,3.7485
22126BC060016L,10,4.6665
22209BC060008L,10,3.0005
22209BC060025L,10,4.7855
22126BC060024L,10,8.432
22209BC080008L,2,10.387
22202BE060005L,10,10.0555
22202BE060015L,1,19.1845
22202BE060022L,10,12.0785
22202BE060048L,1,17.4845
22202BE080014L,2,14.9515
22202BE080064L,1,23.46
22202BE080074L,1,24.82
22202BE080086L,1,26.282
22126BE050028L,2,10.795
22126BE060024L,5,9.588
22126BE060026L,5,9.8175
MS35265-46,50,2.193
22220BC030006L,10,3.519
MS35265-43,50,1.666
22220BC040013L,1,23.3665
22220BC050012L,5,7.9475
22294BC025010L,1,16.1075
22271BC050024L,10,2.9495
L22271-50-24BCL,10,2.9495
22272BC040022L,10,2.2355
L22272-40-22BCL,10,2.2355
22272BC050024L,20,2.227
MS51957-14B,20,0.5355
MS51957-34B,10,5.389
MS51957-30B,10,4.2585
22272CM050016,1,20.9355
AN526C832R8,1,4.4965
22259BC060018L,1,6.443
22251BC050040L,10,5.7205
22251BC050-040L,10,5.7205
22256BC030008L,20,1.6405
L22256-30-8BCL,20,1.6405
22256BC040022L,10,3.621
L22256-40-22BCL,10,3.621
22256BC060016L,10,3.706
L22256-60-16BCL,10,3.706
22252BC050008L,10,3.315
22258BC050008L,10,3.315
L22252-50-8BCL,10,3.315
22252BE120042L,1,15.419
22256BE060020L,10,4.2245
22256TK040010X,1,6.681
22256TK040012X,10,4.9215
22256TK040016X,10,5.542
22256TK050014X,10,6.2475
22231BE080030L,2,11.0585
22232BE060024L,2,8.075
22232BE060040L,2,12.1635
22232BE060044L,2,11.05
22232BE060050L,5,25.4405
22232BE080030L,2,12.5035
22232BE080034L,2,13.923
22232BE080044L,2,16.1755
A0164TK050S018X,10,6.154
A0164TK050018X,10,6.154
A0164TK050S020X,5,7.0125
A0164TK050S024X,10,6.8255
A0164TK040S012X,10,5.185
A0164TK040012X,10,5.185
ASNA0164TK040S012X,10,5.185
ASNA0164TK040012X,10,5.185
22437BC060L,10,7.361
L22437-60BCL,10,7.361
22431BC080L,10,1.836
L22431-80BCL,10,1.836
22431BC100L,10,2.6945
L22431-100BCL,10,2.6945
22436BC060L,1,16.541
L22436-60BCL,1,16.541
E22306-250-BCL,2,68.1615
E22306-250BCL,2,68.1615
ASNA0045BC180L,1,45.5685
ASNA0045-180BCL,1,45.5685
NAS487-16C,10,2.9665
DHS143-801.T1,10,2.9665
NAS487-21,10,2.9665
EN3713-070,2,2.1165
ASNA0260-070,2,2.1165
ASN52345BH060N,5,12.019
6DHE235M,5,12.019
22519N060,5,12.019
L22519-060N,5,12.019
52345BH060N,5,12.019
ASN52345BH080N,5,7.259
L22519-080N,5,7.259
52345BH080N,5,7.259
8DHE235M,5,7.259
ASN52345BH050N,5,4.2245
52345BH050N,5,4.2245
52359BF060N,2,14.977
52351FBD040N,20,1.309
ASNA0222A0501,50,2.9835
ASNA0222-51,50,2.9835
ASNA0222-0501,50,2.9835
13950001-2-2,50,2.9835
ASNA0227-05040C,2,17.0085
A0227-05040C,2,17.0085
16100CNA101,1,58.1995
ASNA0227-06030C,1,43.8175
ANSNA0227-06030C,1,43.8175
DHS435-101.06,5,13.209
6LAO109M,5,13.209
ASNA0027SB0504,10,3.6805
ASNA0027SB0603,2,10.8545
ASNA0078E403,10,2.4905
CR3523-4-3,10,2.4905
ASNA0078C403,10,2.4905
CR3523P4-3,10,2.4905
ASNA0078E502,10,2.703
CR3523-5-2,10,2.703
ASNA0078C502,10,2.703
CR3523P5-2,10,2.703
ASNA0078E503,10,3.2215
CR3523-5-3,10,3.2215
A0078E503,10,3.2215
ASNA0078C503,10,3.2215
CR3523P5-3,10,3.2215
ASNA0026SB0503,5,3.5785
ASNA0026SB0504,10,2.9665
ASNA0026SB0507,5,4.114
ASNA0026SB0506,5,4.046
ASNA0026SB0508,5,4.3095
ASNA0077E408,2,3.808
ASNA0077C408,2,3.808
ASNA0077D408,2,3.808
ASNA0077E508,10,4.0545
ASNA0077C508,10,4.0545
TAP/K/320BS,100,0.765
TAPK320BS,100,0.765
TAPK33BS,100,0.765
TAP/K/329BS,100,1.7595
TAP/K/36 BS,100,1.7595
TAPK329BS,100,1.7595
22719BC040035L,2,17.459
L22719-40-35BCL,2,17.459
22719BC050013L,2,11.679
L22719-50-13BCL,2,11.679
22719BC050055L,2,66.759
L22719-50-55BCL,2,66.759
22719BC050041L,2,55.9385
22731BC050035M,1,24.565
22731BC060040M,10,12.6735
L22731-60-40BCM,10,12.6735
22731BC060041M,5,20.451
L22731-60-41BCM,5,20.451
22731BC060044M,10,12.4185
L22731-60-44BCM,10,12.4185
22731BC080025M,1,31.8155
L22731-80-25BCM,1,31.8155
22731BC080026M,1,73.61
L22731-80-26BCM,1,73.61
22731BC080042M,1,34.4845
22731BC080044M,1,34.7055
L22731-80-44BCM,1,34.7055
22731BC080050M,2,35.088
L22731-80-50BCM,2,35.088
22731BC080058M,2,16.558
22731BE060006M,1,9.537
22731BC080092M,5,39.1085
22731BE060018M,1,21.505
L22731-60-18BEM,1,21.505
22731BE060020M,1,22.61
22731BE060025M,5,10.234
22731BE060034M,1,26.7325
22731BE080026M,2,35.4365
22731BE060032M,1,18.088
22731BE120060M,1,81.6765
22731BE080057M,2,88.2555
23111TK050X,10,4.25
23117CA020,50,0.5695
L23117-20CA,50,0.5695
23111CA070,10,1.7085
L23111-70CA,10,1.7085
23111CA160,20,3.6465
23116TK040X,10,7.8965
23116TK050X,10,7.2505
23116TK060X,2,10.3445
EN2913-05010,5,4.0035
170936,50,0.8245
23142AG060LE,10,5.525
L23142-60AGL,10,5.525
23142AG100LE,10,3.6295
L23142-100AGL,10,3.6295
ASNA0024-026-2,50,0.4505
57110-026-2,50,0.4505
EN2138-10010,50,1.054
EN2138-04010,10,0.3655
EN2138-05016,20,1.9295
EN2138-06016,20,1.666
EN2138-06020,100,1.139
EN2138-08005,10,1.819
EN2138-08020,20,4.8195
ASNA0265-080,20,2.533
ASNA0265-100,10,21.437
ASNA0265-180,2,55.9895
EN2139-16010,10,3.502
EN3433-025,1,2.686
EN2586-12,1,48.4415
23340AK30110LE,1,33.065
EN2949-080,10,4.2585
23351AC050LE,50,2.771
L23351-50ACL,50,2.771
23351CA060,10,3.825
L23351-60CA,10,3.825
NSA5319-07-045,200,0.1615
5319-07-045,200,0.1615
E4X45,200,0.1615
EN2367-37028,100,1.122
EN2367-18010,10,0.3485
EN2367-18016,5,0.357
EN2367-18028,100,0.4505
EN2367-29040,100,0.918
510UN01A01A5,1,97.8605
510UN01B50A5,1,142.018
DHS775-140.402,1,137.326
DHS775-220.100,1,57.732
100A01-9S,1,57.732
DHS775-120.130,1,83.742
110VC01,1,83.742
160UN01AA500,1,232.271
610UN01A01A5,1,101.0905
JE2-1978-3,1,298.401
100M01Z34,1,420.3845
100M01Z33,1,322.337
E0120-8,1,43.8515
201M108-19G,1,43.8515
RTN5-08,1,43.8515
E0120-10,1,37.7315
201M110-19G,1,37.7315
RTN5-10,1,37.7315
E0120-14,1,40.1455
201M114-19G,1,40.1455
RTN5-14,1,40.1455
SES5H2,1,211.055
SES 5H2,1,211.055
SES5H3,1,210.222
SES 5H3,1,210.222
447000,20,1.4875
447,20,1.4875
SES5H5,1,211.0975
111NOIRE5X15,1,211.0975
SES 5H5,1,211.0975
57303-450,5,3.91
C4411,100,0.3655
DHS813-100.01,10,10.1235
DHS813-100-01,10,10.1235
DHN1004CARBURANT,10,10.1235
DHS813-100.02,10,8.857
DHN1004HYDRAULIQUE,10,8.857
21783,1,50.932
DHS613-100.02,1,35.0285
DHS613-100-02,1,35.0285
BO65061CAPA,1,35.0285
BO65061INOX,1,35.0285
DHS613-100.03,1,38.964
BO65081CAPA,1,38.964
DHS613-100-03,1,38.964
6452AE12,2,54.5445
951-00B12,2,54.5445
S110003,1,15.4785
S110003NOIR,1,15.4785
430000,100,10.727
430,100,10.727
430***,100,10.727
15-018,20,1.3855
C112 NOIR,10,2.567
C112NOIR,10,2.567
EEO.10X1-K,5,4.1225
EE0-10X1K,5,4.1225
LN9491BM12,5,6.426
ASNA0033-090,10,5.4485
ASNA0033-277,5,7.3695
EN4113V06NH,10,3.7145
EN4113V06H,10,3.7145
EN4113V08NH,10,3.791
EN4113V08H,10,3.791
EN4113V10NH,2,4.437
EN4113V10H,2,4.437
EN4113V12NH,1,10.3615
EN4113V12H,1,10.3615
E0449A24,1,10.3615
EN4114F12NR0,1,51.1445
51110605012,1,51.1445
EN2902G8,1,3.3065
EN2902G08,1,3.3065
EN4114F16NH0,5,5.1595
EN2902G16,5,5.1595
EN4113V05NH,1,3.587
EN4113V05H,1,3.587
ASNA0032-142,10,12.4355
55216-122-142,10,12.4355
FLEXINOX7,10,12.4355
ASNA0033H016,2,3.893
55220H010-016,2,3.893
ASNA0033H307,1,14.756
55220H287-307,1,14.756
ASNA0021-11N22,20,4.012
A0021-11N22,20,4.012
815N32,5,5.5845
ASNA0021-15N24,10,3.417
ASNA0021-25G10,10,3.06
25G10,10,3.06
A0021-25G10,10,3.06
Y25G10,10,3.06
ASNA0021-15N25,10,4.6835
A0021-15N25,10,4.6835
15N25,10,4.6835
ASNA0021-25G18,10,4.0035
A0021-25G18,10,4.0035
25G18,10,4.0035
ASNA0021-25G13,10,3.094
A0021-25G13,10,3.094
ASNA0021-25G76,2,12.002
A0021-25G76,2,12.002
25G76,2,12.002
Y25G76,2,12.002
55G16,10,3.774
EN4114S06NH0,10,3.5275
DHS273-200.10,10,3.5275
ASNA0021-25S06,10,3.5275
25S06,10,3.5275
EN4114S10NH0,10,4.352
A0021-25S10,10,4.352
ASNA0021-25S10,10,4.352
Y25S10,10,4.352
EN4114S12NH0,5,4.4285
A0021-25S12,5,4.4285
EN4114S18NH0,5,5.3635
ASNA0021-25S18,5,5.3635
E0449A12,5,5.3635
EN4113S15NH,10,5.287
21S15,10,5.287
A0021-21S15,10,5.287
EN4114S24NH0,10,5.8055
ASNA0021-25S24,10,5.8055
55S12,10,3.468
815N24,10,3.094
NSA5536-18,10,3.1875
NSA5536-24,10,2.9665
207569-1,5,9.435
207571-1,10,6.0435
E0605CFC,1,113.9255
132391-1,1,113.9255
EN3155-017F1216,10,3.383
EN3155017F1216,10,3.383
M39029/92-536,10,3.383
E0252DK1201,10,3.383
EN2997S00803BN,1,70.244
DHS715-113.130,1,81.6255
8630-15S226,1,81.6255
APCA15PSP049,1,81.6255
APCA15SSP049,1,81.6255
DHS715-113.120,1,64.5235
8630-09S226,1,64.5235
DHS715-113.150,1,35.853
8630-25S015,1,35.853
321VM01A002AN0B,1,533.358
ASNA0195A16,1,99.7305
NSA936501TA1003,10,4.6835
936501-TA1003,10,4.6835
50845-1,10,4.6835
NSA936501TA2206,10,1.513
936501-TA2206,10,1.513
936501TA2206,10,1.513
152647,10,1.513
NSA936501TA2009,10,2.346
936501-TA2009,10,2.346
152662,10,2.346
NSA936501TA1606,20,2.227
936501-TA1606,20,2.227
NSA936501TA1406,20,2.2185
936501-TA1406,20,2.2185
153115,20,2.2185
NSA936507TG0402,10,8.126
133257.2,10,8.126
E0308028C0,1,475.048
DHS737-122.02,1,135.371
SN1170F-10,1,135.371
DHS737-112.03,2,18.241
692419-002,2,18.241
DHS737-112.05,2,13.974
DHS737-122.03,1,123.7685
DHS737-122-03,1,123.7685
SN1170F-12,1,123.7685
SL40568M8C,1,91.9955
164584-ROUGE,10,4.59
164584,10,4.59
164585-VERT,1,4.59
164585,1,4.59
EN3645F0CN26BN,1,96.3645
E0611F13-26YN,1,96.3645
E0053R8B98PNF,1,18.836
E0053R8B3APNF,1,18.836
FDBA50-8-3APK090,1,18.836
E0053R12B3SNF,1,19.5755
E0053R12B10SNF,1,47.7105
ASNE0053R12B10SNF,1,47.7105
E0053R14B12SNF,1,17.5525
E0053R14B19SNF,1,21.1055
MBBN3404-E0,1,21.1055
852510R14B19S,1,21.1055
FDBA50-14-19SNK090,1,21.1055
E0053R16B26SNF,1,53.5585
MBBN3404-F0,1,53.5585
E0053R16B26SWF,1,23.222
E0053R18B32SNF,1,27.9055
FDBA50-18-32SNK090,1,27.9055
A0019TD09154N2,1,130.3645
N5-9-41-2-2M,1,130.3645
N5-9-41-222,1,130.3645
A0019TG09155N1,1,154.1475
E0053R20B41SNF,1,47.6
DHS756-132B0945,5,8.8655
DHS756-132-58,5,8.8655
DHS756-132.58,5,8.8655
ENINT9-45,5,8.8655
DHS756-132.230,10,6.4685
DHS756-132-230,10,6.4685
D274,10,6.4685
ENINT11L25,10,6.4685
ASNA0229-109N,5,47.974
ASNA0229-671,10,5.7375
DHS812-408-00,10,5.7375
DHS812-416.00,1,4.471
DHS812-416,1,4.471
DHS812-416-00,1,4.471
EN3645F6CN26AN,1,186.9575
E0545F13-26XN,1,186.9575
E0605BFC,1,84.541
DHS795-123-01,1,84.541
DHS795-123.01,1,84.541
1236009-1,1,84.541
12146AGK,1,414.239
81810-051-31B5,5,8.9505
2X12-21B6,1,12.869
DHS621-100.06,5,9.6135
DHS621-100-06,5,9.6135
19X2-5-24B7,5,9.6135
I402056-24B7,5,9.6135
N111-NOIRE,20,2.7795
N111NOIRE,20,2.7795
EN2240-6839,20,3.332
OL6839,20,3.332
E0718-02-30,100,0.5525
NSA9374940230,100,0.5525
CM-HTMS-20-50,1,10.115
CM2050MMBLANC,1,10.115
HTMSCM20-50MMBLANC,1,10.115
E0160-1-0H,20,2.261
ASNE0160-1-0H,20,2.261
B013-10,20,2.261
E0425A2001,1,11.1265
NSA937901M16-01,1,17.612
NSA937901M1601,1,17.612
E0535-W5-47UJ,1,23.1115
E0535-06,1,23.1115
E0775-20-04,50,0.3825
E0535-W5-10KJ,1,64.209
E0535-21,1,64.209
BJE40,1,64.209
111977302,1,64.209
DHS751-122.02,10,3.859
ANE0718-02-30,10,3.859
DHS751-122-02,10,3.859
DHS751-122.06,5,12.699
DHS751-122-06,5,12.699
85007-090-015S8,10,2.703
DHS751-130.05,5,7.701
DHS751-130-05,5,7.701
85007-090-A30,20,1.2835
85007-090A30,20,1.2835
DA90-160-30,20,1.2835
85007-060-010,100,0.187
85007-080-010,100,0.238
15-202,10,1.479
259021-10,10,1.479
ECS2033.75,2,37.1535
ECS2033-75,2,37.1535
210PS01A5P,1,162.9025
E0605AF,1,45.934
